Format Version,1.25,Take Name,Turn_009,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2025-08-27 08.00.26.495 PM,Capture Start Frame,982148,Total Frames in Take,621,Total Exported Frames,621,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,LFoot,LFoot,LFoot,LFoot,LFoot,LFoot,LFoot,RFoot,RFoot,RFoot,RFoot,RFoot,RFoot,RFoot,Waist,Waist,Waist,Waist,Waist,Waist,Waist
,ID,F166F33A839B11F034C857AE43D8E3B6,F166F33A839B11F034C857AE43D8E3B6,F166F33A839B11F034C857AE43D8E3B6,F166F33A839B11F034C857AE43D8E3B6,F166F33A839B11F034C857AE43D8E3B6,F166F33A839B11F034C857AE43D8E3B6,F166F33A839B11F034C857AE43D8E3B6,BBD91479839C11F034C857AE43D8E3B6,BBD91479839C11F034C857AE43D8E3B6,BBD91479839C11F034C857AE43D8E3B6,BBD91479839C11F034C857AE43D8E3B6,BBD91479839C11F034C857AE43D8E3B6,BBD91479839C11F034C857AE43D8E3B6,BBD91479839C11F034C857AE43D8E3B6,84966C9E839D11F034C857AE43D8E3B6,84966C9E839D11F034C857AE43D8E3B6,84966C9E839D11F034C857AE43D8E3B6,84966C9E839D11F034C857AE43D8E3B6,84966C9E839D11F034C857AE43D8E3B6,84966C9E839D11F034C857AE43D8E3B6,84966C9E839D11F034C857AE43D8E3B6
,Parent,,,,,,,,,,,,,,,,,,,,,
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
0,0.000000,0.001251,0.012715,-0.047055,-0.998811,-610.496704,1126.705566,39.494934,-0.005540,-0.021285,-0.076480,0.996828,-278.203491,1137.301758,37.880108,-0.018529,-0.018215,-0.012363,0.999586,-450.339172,1142.198364,957.663086
1,0.004167,0.001245,0.012737,-0.047062,-0.998810,-610.492188,1126.706421,39.497005,-0.005557,-0.021300,-0.076462,0.996829,-278.201477,1137.303467,37.877514,-0.018560,-0.018204,-0.012330,0.999586,-450.310913,1142.215210,957.660217
2,0.008333,0.001253,0.012704,-0.047056,-0.998811,-610.490295,1126.705444,39.501225,-0.005536,-0.021245,-0.076452,0.996832,-278.205322,1137.302124,37.875275,-0.018587,-0.018172,-0.012314,0.999586,-450.283081,1142.228027,957.657410
3,0.012500,0.001284,0.012657,-0.047053,-0.998811,-610.487000,1126.704102,39.498928,-0.005540,-0.021241,-0.076449,0.996832,-278.204773,1137.299927,37.881329,-0.018609,-0.018172,-0.012271,0.999586,-450.257751,1142.247314,957.656067
4,0.016667,0.001311,0.012666,-0.047037,-0.998812,-610.491272,1126.703857,39.500080,-0.005531,-0.021210,-0.076325,0.996842,-278.216217,1137.318604,37.883236,-0.018590,-0.018180,-0.012254,0.999587,-450.229675,1142.267822,957.653442
