Format Version,1.25,Take Name,Walk_backwards_024,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2025-08-27 07.47.05.730 PM,Capture Start Frame,789966,Total Frames in Take,1576,Total Exported Frames,1576,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,LFoot,LFoot,LFoot,LFoot,LFoot,LFoot,LFoot,RFoot,RFoot,RFoot,RFoot,RFoot,RFoot,RFoot,Waist,Waist,Waist,Waist,Waist,Waist,Waist
,ID,F166F33A839B11F034C857AE43D8E3B6,F166F33A839B11F034C857AE43D8E3B6,F166F33A839B11F034C857AE43D8E3B6,F166F33A839B11F034C857AE43D8E3B6,F166F33A839B11F034C857AE43D8E3B6,F166F33A839B11F034C857AE43D8E3B6,F166F33A839B11F034C857AE43D8E3B6,BBD91479839C11F034C857AE43D8E3B6,BBD91479839C11F034C857AE43D8E3B6,BBD91479839C11F034C857AE43D8E3B6,BBD91479839C11F034C857AE43D8E3B6,BBD91479839C11F034C857AE43D8E3B6,BBD91479839C11F034C857AE43D8E3B6,BBD91479839C11F034C857AE43D8E3B6,84966C9E839D11F034C857AE43D8E3B6,84966C9E839D11F034C857AE43D8E3B6,84966C9E839D11F034C857AE43D8E3B6,84966C9E839D11F034C857AE43D8E3B6,84966C9E839D11F034C857AE43D8E3B6,84966C9E839D11F034C857AE43D8E3B6,84966C9E839D11F034C857AE43D8E3B6
,Parent,,,,,,,,,,,,,,,,,,,,,
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
0,0.000000,-0.013394,-0.012674,-0.336987,0.941329,1488.478882,1413.212524,3.151112,-0.022804,-0.035652,-0.331551,0.942488,1767.822998,1255.465820,2.296950,-0.000318,0.005447,0.270193,-0.962791,1613.245483,1375.793457,923.979980
1,0.004167,-0.013393,-0.012737,-0.336978,0.941331,1488.477539,1413.208130,3.161846,-0.022835,-0.035644,-0.331542,0.942490,1767.824585,1255.464966,2.296304,-0.000194,0.005339,0.270416,-0.962729,1613.179077,1375.843994,923.944885
2,0.008333,-0.013414,-0.012802,-0.336986,0.941327,1488.476807,1413.210083,3.163078,-0.022800,-0.035667,-0.331565,0.942482,1767.821777,1255.463623,2.293273,-0.000022,0.005238,0.270646,-0.962665,1613.115967,1375.865601,923.907104
3,0.012500,-0.013411,-0.012806,-0.336974,0.941331,1488.470703,1413.214233,3.156365,-0.022810,-0.035647,-0.331555,0.942486,1767.819702,1255.469116,2.294103,0.000168,0.005165,0.270863,-0.962604,1613.049683,1375.906616,923.844543
4,0.016667,-0.013436,-0.012739,-0.336950,0.941341,1488.477417,1413.216431,3.158803,-0.022842,-0.035705,-0.331554,0.942483,1767.822510,1255.465576,2.295080,0.000375,0.005071,0.271092,-0.962540,1612.982544,1375.935669,923.790039
