Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
0,0.0,-1.1e-05,-0.027526,0.935825,0.351389,1.545765,-1.548369,0.0017,6.6e-05,0.013401,-0.822236,-0.568988,1.763157,-1.408137,0.005118,0.041072,-0.004982,-0.899541,-0.434874,1.694166,-1.492865,0.925037,stand
1,0.004167,-4.1e-05,-0.027454,0.935818,0.351413,1.545766,-1.548369,0.001704,-0.001234,0.014078,-0.82241,-0.568719,1.763206,-1.408056,0.005026,0.041515,-0.004914,-0.899585,-0.43474,1.694323,-1.492797,0.925049,stand
2,0.008333,-1e-05,-0.0273,0.935836,0.351377,1.545777,-1.54836,0.001692,-0.001083,0.014068,-0.822525,-0.568554,1.763255,-1.408062,0.005042,0.041862,-0.004857,-0.899721,-0.434426,1.694452,-1.492625,0.92511,stand
3,0.0125,-5.5e-05,-0.027362,0.935847,0.351342,1.545781,-1.548356,0.001687,-0.000957,0.014039,-0.822619,-0.568419,1.763292,-1.40807,0.005047,0.042168,-0.005063,-0.89994,-0.433941,1.694615,-1.492376,0.925132,stand
4,0.016667,-4.2e-05,-0.027239,0.935873,0.351283,1.545804,-1.548342,0.001677,0.000762,0.013528,-0.82251,-0.568589,1.763339,-1.408179,0.005202,0.042528,-0.005175,-0.900021,-0.433737,1.694758,-1.492236,0.92515,stand
5,0.020833,-4.4e-05,-0.027004,0.93588,0.351283,1.545805,-1.54832,0.001665,0.001143,0.013503,-0.822503,-0.5686,1.763355,-1.408202,0.005242,0.042705,-0.005121,-0.900083,-0.43359,1.694886,-1.492084,0.925194,stand
6,0.025,5e-05,-0.026785,0.935888,0.351279,1.545818,-1.54829,0.001675,0.001573,0.013535,-0.822481,-0.568629,1.763362,-1.408225,0.005294,0.042744,-0.005227,-0.900183,-0.433377,1.695023,-1.491913,0.925225,stand
7,0.029167,3.1e-05,-0.026532,0.935927,0.351194,1.545829,-1.548274,0.001676,0.00201,0.013613,-0.822485,-0.568621,1.763367,-1.408241,0.005342,0.042832,-0.005332,-0.900249,-0.433231,1.695162,-1.491761,0.925219,stand
8,0.033333,8.9e-05,-0.02624,0.935936,0.35119,1.545843,-1.548253,0.00167,0.002283,0.013548,-0.82248,-0.568628,1.763356,-1.408263,0.005383,0.042894,-0.005364,-0.90044,-0.432826,1.695286,-1.491543,0.925213,stand
9,0.0375,0.000127,-0.025919,0.935936,0.351216,1.545862,-1.548221,0.001666,0.002578,0.013554,-0.822468,-0.568644,1.763354,-1.408267,0.005411,0.042882,-0.005228,-0.900406,-0.4329,1.69544,-1.491473,0.925194,stand
10,0.041667,0.000128,-0.025753,0.935954,0.351179,1.545864,-1.548205,0.001672,0.002686,0.013523,-0.822456,-0.568661,1.763349,-1.408276,0.005425,0.04284,-0.005201,-0.900435,-0.432845,1.695545,-1.491331,0.925185,stand
11,0.045833,0.00017,-0.025551,0.935965,0.351166,1.545886,-1.548186,0.00166,0.002713,0.013501,-0.822475,-0.568635,1.763347,-1.408286,0.005438,0.042798,-0.00509,-0.900452,-0.432815,1.695654,-1.491206,0.925172,stand
12,0.05,0.000202,-0.025324,0.935931,0.351271,1.545894,-1.548177,0.001661,0.001683,0.012205,-0.82261,-0.568473,1.763314,-1.408229,0.005332,0.042833,-0.005048,-0.900447,-0.432823,1.695801,-1.491141,0.925105,stand
13,0.054167,0.000263,-0.025241,0.935948,0.351231,1.54591,-1.548164,0.001658,0.001279,0.011888,-0.822593,-0.568504,1.763283,-1.408237,0.005321,0.042712,-0.004946,-0.900431,-0.432869,1.695952,-1.49106,0.925062,stand
14,0.058333,0.000286,-0.025006,0.935933,0.351289,1.545909,-1.548144,0.00167,0.00093,0.011711,-0.822565,-0.56855,1.763268,-1.408228,0.005301,0.042455,-0.004977,-0.900535,-0.432677,1.696171,-1.490921,0.925004,stand
15,0.0625,0.00027,-0.025055,0.935964,0.351204,1.545923,-1.548156,0.001653,0.000676,0.011849,-0.822611,-0.568481,1.763277,-1.408229,0.005266,0.042571,-0.005083,-0.90053,-0.432676,1.696338,-1.490814,0.924948,stand
16,0.066667,0.000275,-0.025078,0.935917,0.351325,1.545916,-1.548158,0.001657,0.000209,0.011736,-0.822601,-0.568497,1.763273,-1.408216,0.00524,0.042481,-0.005511,-0.900369,-0.433014,1.696262,-1.49038,0.924991,stand
17,0.070833,0.000232,-0.025144,0.93591,0.351339,1.545918,-1.548166,0.001651,-0.000293,0.011195,-0.822533,-0.568606,1.763265,-1.408252,0.005175,0.042468,-0.005612,-0.900409,-0.432931,1.696402,-1.490288,0.924948,stand
18,0.075,0.000267,-0.025285,0.93591,0.35133,1.54592,-1.548181,0.001651,-0.000889,0.01062,-0.822413,-0.56879,1.763287,-1.408264,0.005107,0.042255,-0.005167,-0.90035,-0.43308,1.696596,-1.490338,0.924852,stand
19,0.079167,0.000295,-0.02548,0.935873,0.351415,1.545921,-1.548184,0.001653,-0.001282,0.010242,-0.822416,-0.568794,1.763283,-1.408257,0.005064,0.042421,-0.005077,-0.900418,-0.432924,1.696676,-1.490178,0.924838,jog
20,0.083333,0.000224,-0.025513,0.935838,0.351507,1.545913,-1.548202,0.001651,-0.001767,0.01006,-0.822524,-0.568638,1.76326,-1.408265,0.005039,0.042456,-0.005051,-0.90053,-0.432686,1.696797,-1.490031,0.924807,jog
21,0.0875,0.000167,-0.025623,0.935815,0.35156,1.545898,-1.548213,0.001651,-0.001811,0.009719,-0.822497,-0.568684,1.763244,-1.408271,0.005033,0.04237,-0.005507,-0.900636,-0.43247,1.696962,-1.489876,0.924798,jog
22,0.091667,0.000172,-0.025686,0.935762,0.351696,1.545891,-1.548232,0.001651,-0.001931,0.009584,-0.822472,-0.568722,1.76323,-1.408267,0.005024,0.042242,-0.005671,-0.900722,-0.432299,1.697093,-1.48978,0.924879,jog
23,0.095833,0.000209,-0.02589,0.935767,0.351666,1.545894,-1.548241,0.001648,-0.001902,0.009485,-0.822439,-0.56877,1.76322,-1.408272,0.005042,0.042561,-0.005888,-0.900818,-0.432066,1.697243,-1.489631,0.924882,jog
24,0.1,0.000162,-0.026043,0.935736,0.351738,1.545891,-1.548263,0.001654,-0.001963,0.009694,-0.82249,-0.568694,1.763228,-1.40828,0.005052,0.042749,-0.005787,-0.900703,-0.432289,1.697407,-1.489615,0.924858,jog
25,0.104167,0.00014,-0.026094,0.935702,0.351826,1.545886,-1.548274,0.001649,-0.00168,0.010009,-0.822397,-0.568824,1.763243,-1.408279,0.0051,0.045142,-0.002048,-0.900677,-0.432133,1.697238,-1.489411,0.924329,jog
26,0.108333,0.000148,-0.026228,0.935673,0.351893,1.545889,-1.54828,0.001648,-0.001598,0.010077,-0.822349,-0.568892,1.763245,-1.408287,0.005122,0.045561,-0.001774,-0.90066,-0.432125,1.6973,-1.489221,0.924319,jog
27,0.1125,0.000168,-0.026299,0.93566,0.351923,1.54588,-1.548295,0.001649,-0.001653,0.010126,-0.822394,-0.568826,1.763241,-1.408304,0.00514,0.045633,-0.001478,-0.900498,-0.432456,1.697404,-1.489102,0.924309,jog
28,0.116667,0.000173,-0.026206,0.935621,0.352033,1.545876,-1.548298,0.001648,-0.002999,0.010609,-0.822606,-0.568505,1.763246,-1.408147,0.005009,0.045707,-0.001093,-0.900345,-0.432769,1.697487,-1.489,0.924279,jog
29,0.120833,0.000176,-0.026177,0.935603,0.352083,1.545875,-1.548302,0.001647,-0.003292,0.010512,-0.822618,-0.568488,1.763222,-1.408131,0.004963,0.045733,-0.000642,-0.900107,-0.433262,1.697592,-1.488923,0.92423,jog
30,0.125,0.000146,-0.02619,0.935596,0.3521,1.545883,-1.5483,0.001644,-0.003795,0.010128,-0.822516,-0.568639,1.763156,-1.408117,0.004935,0.045874,-0.000247,-0.899931,-0.433612,1.697652,-1.488784,0.924178,jog
31,0.129167,0.000173,-0.026101,0.935611,0.352067,1.545889,-1.548293,0.001638,-0.002967,0.009218,-0.822349,-0.568901,1.763135,-1.408258,0.005014,0.045999,3.3e-05,-0.899759,-0.433957,1.697719,-1.488666,0.924118,jog
32,0.133333,0.000207,-0.025956,0.935585,0.352146,1.545891,-1.548273,0.001646,-0.004652,0.009613,-0.822422,-0.568778,1.763119,-1.408122,0.004891,0.046109,7.5e-05,-0.899598,-0.434277,1.69777,-1.488501,0.924084,jog
33,0.1375,0.00029,-0.025706,0.935594,0.352141,1.545917,-1.54826,0.001636,-0.005148,0.009537,-0.822381,-0.568835,1.763112,-1.408119,0.004864,0.046134,-0.000224,-0.899541,-0.434393,1.69787,-1.488291,0.92403,jog
34,0.141667,0.000339,-0.025456,0.935612,0.35211,1.545928,-1.54824,0.001634,-0.004046,0.008946,-0.822372,-0.568865,1.763142,-1.408239,0.00496,0.046219,-0.000406,-0.899485,-0.4345,1.697934,-1.488076,0.924006,jog
35,0.145833,0.00038,-0.025226,0.935615,0.352119,1.545938,-1.548227,0.001639,-0.004058,0.008807,-0.822372,-0.568867,1.763149,-1.408261,0.004982,0.045144,-0.003388,-0.899568,-0.434428,1.69835,-1.487789,0.924412,jog
36,0.15,0.000415,-0.024904,0.935626,0.352114,1.545949,-1.548196,0.001636,-0.004053,0.008841,-0.822413,-0.568808,1.763169,-1.408283,0.005021,0.045425,-0.003588,-0.899431,-0.434682,1.698461,-1.487687,0.924456,jog
37,0.154167,0.000435,-0.024737,0.935631,0.352113,1.545966,-1.548175,0.001632,-0.003621,0.008875,-0.822404,-0.568824,1.763201,-1.408287,0.005046,0.045829,-0.004062,-0.899436,-0.434625,1.698545,-1.487481,0.924529,jog
38,0.158333,0.00054,-0.024418,0.935641,0.352108,1.545983,-1.548142,0.001641,-0.003379,0.008817,-0.822366,-0.56888,1.763206,-1.4083,0.005093,0.046446,-0.004457,-0.899414,-0.434599,1.698676,-1.487301,0.924577,jog
