Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
0,0.0,-0.003201,-0.042432,0.990662,-0.129527,-0.646459,-0.818787,0.006467,-0.007345,-0.040555,0.99915,0.000604,-0.724234,-0.545764,0.013542,-0.024597,-0.00716,0.951567,-0.306374,-0.696031,-0.717125,0.933496,walk
1,0.004167,-0.003274,-0.0425,0.990657,-0.129545,-0.646454,-0.818785,0.00646,-0.007325,-0.040514,0.999152,0.000621,-0.724236,-0.545763,0.013544,-0.024702,-0.007172,0.951706,-0.305932,-0.696093,-0.717111,0.933472,walk
2,0.008333,-0.003331,-0.042474,0.990659,-0.129539,-0.646457,-0.818777,0.006454,-0.007322,-0.040341,0.999159,0.000675,-0.724247,-0.545772,0.013553,-0.024596,-0.007271,0.951687,-0.305997,-0.696023,-0.71704,0.933451,walk
3,0.0125,-0.00323,-0.042424,0.990664,-0.12952,-0.646473,-0.818769,0.006474,-0.007343,-0.04051,0.999152,0.00068,-0.724233,-0.545764,0.013541,-0.024481,-0.007641,0.951879,-0.305399,-0.696135,-0.717047,0.933379,walk
4,0.016667,-0.003349,-0.042436,0.990662,-0.129528,-0.646474,-0.81877,0.006464,-0.007366,-0.040571,0.999149,0.000688,-0.724234,-0.545763,0.013543,-0.024499,-0.007809,0.952086,-0.304749,-0.696253,-0.717055,0.933337,walk
5,0.020833,-0.003328,-0.042432,0.990663,-0.129518,-0.646476,-0.818771,0.006466,-0.007344,-0.040532,0.999151,0.000692,-0.724235,-0.545761,0.013545,-0.024523,-0.007793,0.95231,-0.304045,-0.696378,-0.717069,0.933295,walk
6,0.025,-0.003391,-0.042446,0.990659,-0.129547,-0.64648,-0.818773,0.006469,-0.007311,-0.0404,0.999157,0.000725,-0.724243,-0.545772,0.013549,-0.024359,-0.007721,0.952554,-0.303296,-0.696528,-0.717081,0.933293,walk
7,0.029167,-0.003421,-0.042457,0.990657,-0.129553,-0.646481,-0.818771,0.006469,-0.007303,-0.04036,0.999158,0.000744,-0.724243,-0.545768,0.013549,-0.024337,-0.007753,0.952742,-0.302706,-0.696641,-0.717139,0.933262,walk
8,0.033333,-0.003409,-0.042499,0.990656,-0.129549,-0.646483,-0.818767,0.006468,-0.007356,-0.040563,0.99915,0.000733,-0.724235,-0.545759,0.013542,-0.024271,-0.007797,0.952944,-0.302073,-0.696763,-0.717212,0.933233,walk
9,0.0375,-0.003452,-0.042493,0.990654,-0.129565,-0.646489,-0.81876,0.006472,-0.007359,-0.040554,0.99915,0.000761,-0.724233,-0.545752,0.013539,-0.024322,-0.007774,0.953215,-0.301211,-0.696949,-0.717204,0.933193,walk
10,0.041667,-0.003481,-0.042428,0.990662,-0.129524,-0.646488,-0.818764,0.006468,-0.007328,-0.040505,0.999152,0.000814,-0.724233,-0.54575,0.013546,-0.024273,-0.007894,0.953453,-0.300458,-0.697142,-0.717269,0.933153,walk
11,0.045833,-0.00353,-0.042446,0.990656,-0.129565,-0.64649,-0.818765,0.006473,-0.007271,-0.040381,0.999158,0.000867,-0.724239,-0.545756,0.01355,-0.02426,-0.007889,0.953679,-0.299743,-0.697333,-0.7173,0.933118,walk
12,0.05,-0.003545,-0.0424,0.990658,-0.129564,-0.646495,-0.818765,0.00647,-0.007248,-0.040296,0.999161,0.000895,-0.72424,-0.545752,0.013556,-0.024333,-0.007848,0.953899,-0.299037,-0.697495,-0.717347,0.933077,walk
13,0.054167,-0.003589,-0.042405,0.990657,-0.129565,-0.646502,-0.818762,0.006476,-0.007278,-0.040333,0.999159,0.000927,-0.724238,-0.545747,0.013552,-0.023998,-0.007983,0.954077,-0.29849,-0.697613,-0.717428,0.933074,walk
14,0.058333,-0.003535,-0.042371,0.990664,-0.129528,-0.646507,-0.81876,0.006486,-0.007269,-0.040247,0.999163,0.000965,-0.724236,-0.545745,0.013555,-0.023893,-0.007978,0.95428,-0.297852,-0.697737,-0.717465,0.93306,walk
15,0.0625,-0.003657,-0.042376,0.990658,-0.129566,-0.646507,-0.818766,0.006479,-0.007332,-0.040451,0.999154,0.000938,-0.724222,-0.545735,0.013547,-0.023788,-0.008013,0.954461,-0.297277,-0.697853,-0.717509,0.933057,walk
16,0.066667,-0.00367,-0.042403,0.990657,-0.129563,-0.64651,-0.818768,0.006479,-0.007321,-0.040449,0.999154,0.000955,-0.724223,-0.545734,0.013546,-0.023671,-0.008082,0.954698,-0.296522,-0.698035,-0.717525,0.933025,walk
17,0.070833,-0.00358,-0.0424,0.990665,-0.129506,-0.646518,-0.818765,0.006493,-0.007254,-0.040226,0.999164,0.001023,-0.724228,-0.545741,0.013556,-0.023472,-0.008029,0.954944,-0.295746,-0.698156,-0.717509,0.933001,walk
18,0.075,-0.003727,-0.042421,0.990659,-0.12954,-0.646512,-0.818774,0.00648,-0.007283,-0.04041,0.999156,0.001016,-0.724218,-0.545732,0.013543,-0.023304,-0.008065,0.9552,-0.294933,-0.698358,-0.717526,0.932945,walk
19,0.079167,-0.003745,-0.042392,0.990661,-0.129538,-0.646514,-0.818772,0.00648,-0.00729,-0.040467,0.999154,0.00102,-0.724218,-0.545733,0.013545,-0.02321,-0.008084,0.955384,-0.294342,-0.698482,-0.71755,0.932934,walk
20,0.083333,-0.003772,-0.042389,0.990662,-0.129528,-0.646518,-0.818773,0.006478,-0.007256,-0.040308,0.99916,0.001097,-0.724226,-0.545737,0.013555,-0.023105,-0.008011,0.955597,-0.293659,-0.698661,-0.717572,0.932917,walk
21,0.0875,-0.003807,-0.04237,0.990664,-0.129522,-0.64652,-0.818774,0.006479,-0.007251,-0.040291,0.999161,0.00112,-0.724227,-0.54574,0.013551,-0.023128,-0.008013,0.955771,-0.293093,-0.698772,-0.717635,0.932862,walk
22,0.091667,-0.003751,-0.042358,0.990668,-0.129493,-0.64653,-0.818772,0.006496,-0.007298,-0.040468,0.999154,0.001107,-0.724215,-0.545732,0.01354,-0.022841,-0.008176,0.955935,-0.292575,-0.69888,-0.717649,0.932889,walk
23,0.095833,-0.003862,-0.042373,0.990666,-0.129503,-0.646526,-0.81877,0.006483,-0.007247,-0.040292,0.999161,0.001188,-0.724227,-0.545741,0.013553,-0.023208,-0.007623,0.955942,-0.292539,-0.698858,-0.717497,0.933032,walk
24,0.1,-0.003889,-0.042395,0.990667,-0.129486,-0.646526,-0.818773,0.006488,-0.007238,-0.040289,0.999161,0.001226,-0.724229,-0.545745,0.013552,-0.023047,-0.007819,0.956066,-0.292141,-0.698962,-0.717434,0.93301,walk
25,0.104167,-0.00391,-0.04238,0.990668,-0.129483,-0.646528,-0.818768,0.006491,-0.007256,-0.040338,0.999159,0.00125,-0.724223,-0.545744,0.013547,-0.0229,-0.008078,0.956168,-0.291809,-0.698995,-0.717323,0.932972,walk
26,0.108333,-0.003993,-0.042304,0.990669,-0.1295,-0.646532,-0.818772,0.006489,-0.00732,-0.040503,0.999152,0.001269,-0.724217,-0.545736,0.013539,-0.022871,-0.008682,0.956249,-0.291529,-0.699046,-0.717249,0.932871,walk
27,0.1125,-0.00401,-0.042313,0.990671,-0.129475,-0.646533,-0.818774,0.006491,-0.007358,-0.04053,0.99915,0.001264,-0.724213,-0.545733,0.013541,-0.022812,-0.009112,0.956364,-0.291142,-0.699106,-0.717162,0.932805,walk
28,0.116667,-0.004014,-0.042364,0.990669,-0.129474,-0.646534,-0.818778,0.00649,-0.007292,-0.040345,0.999158,0.001334,-0.72422,-0.545744,0.013551,-0.02284,-0.009441,0.956477,-0.290759,-0.699135,-0.717126,0.932736,walk
29,0.120833,-0.004038,-0.042329,0.990671,-0.129474,-0.646534,-0.818778,0.00649,-0.007337,-0.04061,0.999147,0.001311,-0.724212,-0.545737,0.013539,-0.022757,-0.00975,0.956628,-0.290259,-0.69922,-0.717091,0.932699,walk
30,0.125,-0.004038,-0.042364,0.990673,-0.129444,-0.646539,-0.818775,0.006493,-0.007349,-0.040554,0.999149,0.001353,-0.724212,-0.545738,0.013536,-0.022793,-0.009849,0.956778,-0.289757,-0.699295,-0.717072,0.932665,walk
31,0.129167,-0.003989,-0.042296,0.990679,-0.129422,-0.646543,-0.818775,0.006499,-0.007375,-0.040569,0.999149,0.001371,-0.724216,-0.545733,0.013541,-0.022847,-0.009877,0.956956,-0.289165,-0.699393,-0.717065,0.932647,walk
32,0.133333,-0.004021,-0.042312,0.990681,-0.129405,-0.64655,-0.818774,0.006507,-0.007381,-0.040553,0.999149,0.001422,-0.724212,-0.545732,0.013542,-0.022657,-0.009968,0.957156,-0.288514,-0.699545,-0.717058,0.932661,walk
33,0.1375,-0.004107,-0.042335,0.990677,-0.129424,-0.646543,-0.818779,0.006496,-0.007414,-0.040565,0.999148,0.001447,-0.724209,-0.545732,0.013539,-0.022486,-0.009776,0.957405,-0.287705,-0.699739,-0.717045,0.932703,walk
34,0.141667,-0.004176,-0.042301,0.99068,-0.129412,-0.646551,-0.818775,0.006497,-0.00738,-0.040574,0.999148,0.00149,-0.724206,-0.545728,0.013542,-0.022462,-0.009552,0.957624,-0.286984,-0.699872,-0.717064,0.932715,walk
35,0.145833,-0.004059,-0.042298,0.990683,-0.129386,-0.646561,-0.818773,0.006512,-0.007364,-0.040375,0.999156,0.001566,-0.724217,-0.545739,0.013547,-0.022464,-0.009389,0.957825,-0.286319,-0.700016,-0.717084,0.932721,walk
36,0.15,-0.004157,-0.042346,0.990682,-0.129382,-0.646556,-0.818771,0.006504,-0.007378,-0.040752,0.999141,0.001444,-0.724186,-0.545717,0.013523,-0.022442,-0.009204,0.958058,-0.285546,-0.700196,-0.717063,0.932735,walk
37,0.154167,-0.004213,-0.042317,0.990683,-0.129375,-0.64655,-0.818775,0.006499,-0.0074,-0.040584,0.999147,0.001606,-0.724203,-0.545727,0.013537,-0.022226,-0.009076,0.95824,-0.284956,-0.700367,-0.717099,0.932749,walk
