Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
0,0.0,-0.018171,0.00037,0.059729,0.998049,1.188479,-0.056907,0.031793,-0.027143,0.010837,-0.131474,0.990889,1.195542,-0.392606,0.028634,0.005947,-0.000378,-0.021853,-0.999743,1.198002,-0.201562,0.952605,walk
1,0.004167,-0.018282,0.00035,0.059743,0.998046,1.188484,-0.056909,0.0318,-0.027155,0.010915,-0.131419,0.990895,1.195563,-0.392612,0.028625,0.005973,-0.000347,-0.022008,-0.99974,1.197962,-0.201466,0.952621,walk
2,0.008333,-0.018353,0.000349,0.059743,0.998045,1.188487,-0.056906,0.031807,-0.027117,0.011,-0.131376,0.990901,1.195587,-0.392618,0.028618,0.00604,-0.000303,-0.022075,-0.999738,1.197882,-0.201357,0.952627,walk
3,0.0125,-0.018341,0.000335,0.059735,0.998046,1.188492,-0.056907,0.031808,-0.027061,0.011079,-0.131334,0.990907,1.195607,-0.392629,0.028614,0.006063,-0.000167,-0.022188,-0.999735,1.197798,-0.201232,0.952645,walk
4,0.016667,-0.01844,0.000314,0.059769,0.998042,1.188491,-0.056903,0.031814,-0.027076,0.011194,-0.131292,0.990911,1.195629,-0.392637,0.028604,0.005908,-0.000123,-0.022459,-0.99973,1.197733,-0.201097,0.952658,walk
5,0.020833,-0.018462,0.000319,0.059754,0.998042,1.188488,-0.056907,0.031813,-0.026998,0.01127,-0.131293,0.990912,1.195653,-0.392649,0.028597,0.005944,-4.7e-05,-0.022673,-0.999725,1.197671,-0.200967,0.952671,walk
6,0.025,-0.018476,0.000307,0.059725,0.998044,1.188492,-0.0569,0.031816,-0.026984,0.011413,-0.131275,0.990913,1.195682,-0.392665,0.028586,0.006045,1e-06,-0.022758,-0.999723,1.197595,-0.20084,0.952681,walk
7,0.029167,-0.018545,0.000336,0.059695,0.998044,1.18849,-0.056902,0.031817,-0.027031,0.011514,-0.13128,0.99091,1.195712,-0.392676,0.028584,0.006068,0.00013,-0.022928,-0.999719,1.197537,-0.200708,0.952704,walk
8,0.033333,-0.018565,0.000349,0.059702,0.998044,1.188498,-0.056898,0.03182,-0.02698,0.011695,-0.131285,0.990908,1.195739,-0.392681,0.028579,0.006153,0.000112,-0.02303,-0.999716,1.197449,-0.200573,0.952704,walk
9,0.0375,-0.018551,0.000279,0.059722,0.998043,1.188502,-0.056896,0.031828,-0.027067,0.011852,-0.13126,0.990908,1.195778,-0.392691,0.028576,0.006189,0.000186,-0.023109,-0.999714,1.197358,-0.200435,0.952722,walk
10,0.041667,-0.018564,0.000297,0.059703,0.998044,1.188508,-0.056898,0.031828,-0.027072,0.012009,-0.131272,0.990904,1.195813,-0.392696,0.028575,0.006252,0.000391,-0.023211,-0.999711,1.197259,-0.200286,0.952778,walk
11,0.045833,-0.018607,0.000291,0.059668,0.998045,1.188511,-0.056892,0.031835,-0.027098,0.012204,-0.131247,0.990904,1.19585,-0.392701,0.028566,0.006351,0.000458,-0.023292,-0.999708,1.197141,-0.200117,0.952802,walk
12,0.05,-0.018572,0.00029,0.0597,0.998044,1.188514,-0.056893,0.031833,-0.027156,0.012373,-0.131205,0.990906,1.19589,-0.392715,0.028569,0.006392,0.00051,-0.023352,-0.999707,1.197037,-0.199961,0.952823,walk
13,0.054167,-0.018688,0.000315,0.05969,0.998042,1.188517,-0.056893,0.031841,-0.027141,0.012553,-0.131179,0.990908,1.195934,-0.392725,0.028564,0.00635,0.000681,-0.023524,-0.999703,1.196917,-0.199767,0.952864,walk
14,0.058333,-0.018742,0.00031,0.059686,0.998041,1.188521,-0.056896,0.031848,-0.027116,0.012757,-0.131124,0.990913,1.195977,-0.392731,0.028568,0.006339,0.000654,-0.023678,-0.999699,1.196792,-0.199581,0.95287,walk
15,0.0625,-0.018851,0.00027,0.05968,0.99804,1.188525,-0.056893,0.031851,-0.027169,0.012923,-0.13112,0.99091,1.196019,-0.392747,0.028569,0.006383,0.000692,-0.023679,-0.999699,1.196642,-0.199407,0.952896,walk
16,0.066667,-0.018827,0.000293,0.059681,0.99804,1.188531,-0.056897,0.031848,-0.027159,0.013146,-0.131069,0.990914,1.196057,-0.39276,0.028574,0.006491,0.000815,-0.023744,-0.999697,1.196531,-0.199207,0.952933,walk
17,0.070833,-0.018879,0.000278,0.059679,0.998039,1.188531,-0.056894,0.031848,-0.027165,0.013308,-0.131066,0.990912,1.196093,-0.392768,0.028574,0.006603,0.000931,-0.023807,-0.999694,1.196377,-0.199019,0.952959,walk
18,0.075,-0.01898,0.000258,0.059686,0.998037,1.188535,-0.056893,0.031857,-0.027076,0.013473,-0.131019,0.990919,1.19613,-0.392778,0.028578,0.006732,0.000967,-0.02391,-0.999691,1.196214,-0.198759,0.952976,walk
19,0.079167,-0.018967,0.000285,0.059655,0.998039,1.188538,-0.056891,0.031856,-0.027095,0.013647,-0.130989,0.99092,1.196168,-0.392789,0.028584,0.00677,0.001047,-0.024017,-0.999688,1.196101,-0.198512,0.953011,walk
20,0.083333,-0.018955,0.000322,0.059647,0.99804,1.188538,-0.05689,0.031858,-0.027055,0.013915,-0.130941,0.990923,1.196198,-0.392802,0.028591,0.006792,0.001091,-0.02417,-0.999684,1.195906,-0.198263,0.953039,walk
21,0.0875,-0.019063,0.000263,0.059645,0.998038,1.188543,-0.05689,0.031864,-0.027023,0.014127,-0.130907,0.990926,1.196241,-0.392815,0.028598,0.006897,0.001227,-0.024168,-0.999683,1.195742,-0.198047,0.953098,walk
22,0.091667,-0.019128,0.000215,0.059542,0.998043,1.188556,-0.056898,0.031863,-0.027048,0.014374,-0.130842,0.99093,1.196281,-0.392826,0.028608,0.007006,0.001358,-0.024187,-0.999682,1.195573,-0.197812,0.953151,walk
23,0.095833,-0.019175,0.000225,0.059504,0.998044,1.188559,-0.056903,0.031865,-0.027077,0.014569,-0.130783,0.990934,1.196318,-0.392837,0.028617,0.00726,0.001014,-0.024074,-0.999683,1.195337,-0.197638,0.953095,walk
24,0.1,-0.019265,0.000176,0.059517,0.998041,1.188567,-0.056902,0.031871,-0.027004,0.014738,-0.130776,0.990935,1.196354,-0.392844,0.028627,0.007316,0.001087,-0.024164,-0.999681,1.195138,-0.197365,0.953135,walk
25,0.104167,-0.019272,0.000208,0.059489,0.998043,1.188565,-0.056895,0.031869,-0.026948,0.014909,-0.130793,0.990931,1.196395,-0.392856,0.028633,0.007175,0.001525,-0.024361,-0.999676,1.195009,-0.197032,0.953261,walk
26,0.108333,-0.019168,0.000333,0.059484,0.998045,1.18856,-0.056895,0.031864,-0.026971,0.015143,-0.13086,0.990918,1.19643,-0.392872,0.028646,0.007181,0.001554,-0.024438,-0.999674,1.194786,-0.196733,0.953312,walk
27,0.1125,-0.01939,0.000189,0.059454,0.998043,1.18857,-0.056892,0.031874,-0.026912,0.015343,-0.130863,0.990916,1.196461,-0.39288,0.028656,0.007265,0.001616,-0.024388,-0.999675,1.194556,-0.196463,0.953354,walk
28,0.116667,-0.019475,0.000164,0.059443,0.998042,1.188577,-0.05689,0.031874,-0.026872,0.015582,-0.130885,0.990911,1.196494,-0.392886,0.028668,0.007296,0.001621,-0.024292,-0.999677,1.194327,-0.196213,0.953392,walk
29,0.120833,-0.019392,0.000251,0.059439,0.998044,1.188565,-0.056884,0.031868,-0.026868,0.015709,-0.130851,0.990913,1.196528,-0.392898,0.028679,0.007357,0.001712,-0.024343,-0.999675,1.194094,-0.195908,0.95344,walk
30,0.125,-0.019603,9e-05,0.059401,0.998042,1.188581,-0.056878,0.031876,-0.026802,0.015869,-0.130873,0.99091,1.196561,-0.392906,0.028694,0.007414,0.00176,-0.024385,-0.999674,1.193881,-0.19561,0.953485,walk
31,0.129167,-0.019679,5.1e-05,0.059389,0.998041,1.188587,-0.056876,0.031882,-0.026734,0.016054,-0.130885,0.990907,1.196588,-0.39292,0.02871,0.007265,0.001799,-0.02437,-0.999675,1.193591,-0.195281,0.953518,walk
32,0.133333,-0.019621,0.000159,0.059379,0.998043,1.188578,-0.056869,0.03187,-0.026618,0.016208,-0.130931,0.990902,1.19662,-0.392931,0.02872,0.007258,0.001772,-0.024284,-0.999677,1.193318,-0.194965,0.953537,walk
33,0.1375,-0.019846,3.7e-05,0.059362,0.998039,1.18859,-0.056866,0.031879,-0.026595,0.016379,-0.130952,0.990897,1.196648,-0.392939,0.028729,0.007308,0.001762,-0.024208,-0.999679,1.193038,-0.194635,0.953545,walk
34,0.141667,-0.019938,9e-06,0.059326,0.99804,1.188595,-0.056864,0.031884,-0.026606,0.01658,-0.130952,0.990893,1.196676,-0.392951,0.028745,0.007369,0.001803,-0.024175,-0.999679,1.19274,-0.194292,0.95359,walk
35,0.145833,-0.020067,-2.8e-05,0.059275,0.99804,1.188594,-0.056855,0.031887,-0.026544,0.016744,-0.130935,0.990894,1.196709,-0.392959,0.028765,0.007423,0.001826,-0.024297,-0.999676,1.19246,-0.193903,0.953602,walk
36,0.15,-0.020013,5.8e-05,0.059284,0.99804,1.18858,-0.056844,0.031877,-0.026504,0.016919,-0.130921,0.990894,1.196737,-0.392969,0.028784,0.00755,0.001993,-0.024207,-0.999676,1.192191,-0.193562,0.953658,walk
37,0.154167,-0.020104,9.5e-05,0.059206,0.998043,1.188572,-0.056838,0.031875,-0.026486,0.017057,-0.130911,0.990893,1.196758,-0.392985,0.028804,0.007707,0.002032,-0.024152,-0.999677,1.191864,-0.193197,0.953688,walk
38,0.158333,-0.020417,-0.000127,0.059211,0.998037,1.188599,-0.056829,0.031893,-0.026437,0.017203,-0.13095,0.990887,1.196791,-0.392995,0.028823,0.007775,0.001979,-0.024044,-0.999679,1.19154,-0.192842,0.953699,walk
39,0.1625,-0.020548,-0.000171,0.059167,0.998037,1.188597,-0.056821,0.03189,-0.026426,0.017369,-0.130928,0.990887,1.196817,-0.393,0.02884,0.007539,0.002035,-0.024141,-0.999678,1.191205,-0.192456,0.95373,walk
40,0.166667,-0.020506,-8.7e-05,0.059124,0.99804,1.188581,-0.056814,0.031882,-0.026366,0.017497,-0.130995,0.990878,1.196841,-0.393008,0.028854,0.006718,0.001907,-0.024518,-0.999675,1.19066,-0.192151,0.953891,walk
41,0.170833,-0.020698,-0.00019,0.059099,0.998038,1.188585,-0.056807,0.031885,-0.026368,0.017619,-0.131034,0.990871,1.196869,-0.393013,0.028865,0.006748,0.001882,-0.024351,-0.999679,1.190317,-0.191771,0.95392,walk
42,0.175,-0.020894,-0.000297,0.059046,0.998037,1.188592,-0.056792,0.031897,-0.026342,0.017768,-0.131075,0.990863,1.196894,-0.39302,0.028882,0.006395,0.001859,-0.024353,-0.999681,1.189916,-0.191359,0.953981,walk
43,0.179167,-0.02094,-0.0003,0.059022,0.998037,1.188587,-0.056788,0.031886,-0.026358,0.017942,-0.131102,0.990856,1.196914,-0.393023,0.028898,0.006471,0.001864,-0.024148,-0.999686,1.189578,-0.190968,0.953989,walk
44,0.183333,-0.021241,-0.000467,0.058973,0.998033,1.188595,-0.056779,0.031898,-0.026328,0.018062,-0.131161,0.990847,1.196935,-0.39303,0.028915,0.007563,0.002098,-0.023458,-0.999694,1.189268,-0.190383,0.953955,walk
45,0.1875,-0.021316,-0.000506,0.058952,0.998033,1.188597,-0.056769,0.031897,-0.026329,0.018232,-0.131182,0.990841,1.196959,-0.393034,0.028935,0.007838,0.001919,-0.023298,-0.999696,1.18888,-0.18994,0.953954,walk
46,0.191667,-0.021402,-0.000424,0.058892,0.998035,1.188576,-0.056757,0.031891,-0.0261,0.018361,-0.131287,0.990831,1.196985,-0.39303,0.028926,0.007886,0.001948,-0.02298,-0.999703,1.188535,-0.18952,0.953973,walk
47,0.195833,-0.021583,-0.000519,0.058887,0.998031,1.188578,-0.05675,0.031893,-0.026121,0.018525,-0.1313,0.990825,1.197019,-0.393053,0.028945,0.008119,0.001848,-0.022654,-0.999709,1.188166,-0.189098,0.953953,walk
48,0.2,-0.021761,-0.000605,0.05883,0.998031,1.188574,-0.05674,0.031898,-0.026128,0.018676,-0.131291,0.990824,1.197054,-0.393077,0.028957,0.008099,0.001834,-0.022359,-0.999716,1.187739,-0.188649,0.953951,walk
49,0.204167,-0.021824,-0.000628,0.058749,0.998034,1.188571,-0.056726,0.031891,-0.02615,0.018787,-0.13127,0.990824,1.197093,-0.393101,0.028975,0.00816,0.002001,-0.0222,-0.999718,1.187325,-0.18815,0.954025,walk
50,0.208333,-0.022093,-0.00075,0.058701,0.998031,1.188569,-0.056715,0.031899,-0.026087,0.018887,-0.131249,0.990826,1.197126,-0.393138,0.028994,0.008297,0.001729,-0.021817,-0.999726,1.186872,-0.187707,0.954007,walk
51,0.2125,-0.022271,-0.000816,0.058638,0.99803,1.188563,-0.056703,0.031892,-0.026014,0.018972,-0.131238,0.990828,1.197149,-0.393164,0.029013,0.006671,0.001412,-0.02205,-0.999734,1.186158,-0.187261,0.954189,walk
52,0.216667,-0.022489,-0.000989,0.058603,0.998028,1.188577,-0.056695,0.0319,-0.025882,0.019075,-0.131191,0.990836,1.197164,-0.393179,0.029031,0.006865,0.001168,-0.02174,-0.999739,1.185672,-0.186827,0.954141,walk
