Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
57,0.2375,0.0104,0.05503,-0.912634,-0.404923,1.804994,-1.547419,-0.001981,0.443449,0.863401,0.225367,0.084267,1.803642,-1.544946,-0.005134,-0.067507,0.001805,0.901564,0.427342,1.920939,-1.485938,0.924465,jog
58,0.241667,0.01028,0.055118,-0.912598,-0.404995,1.804988,-1.547423,-0.001972,0.443276,0.863279,0.226229,0.08412,1.803613,-1.54492,-0.005055,-0.067727,0.002,0.901625,0.427178,1.920985,-1.485839,0.924471,jog
59,0.245833,0.010444,0.055354,-0.912571,-0.40502,1.804989,-1.54745,-0.002004,0.443777,0.86367,0.22389,0.083719,1.80366,-1.544905,-0.005358,-0.067914,0.002276,0.901688,0.427014,1.921037,-1.485744,0.924498,jog
60,0.25,0.010242,0.055442,-0.912487,-0.405201,1.80495,-1.547441,-0.001973,0.444024,0.863967,0.222451,0.08318,1.80367,-1.544865,-0.005563,-0.068176,0.002538,0.901765,0.426809,1.921078,-1.485627,0.924532,jog
61,0.254167,0.010304,0.055491,-0.912434,-0.405313,1.804962,-1.547491,-0.002007,0.444011,0.863791,0.223188,0.083111,1.803638,-1.544868,-0.0055,-0.068409,0.002684,0.90183,0.426633,1.921149,-1.485534,0.924554,jog
62,0.258333,0.010071,0.055509,-0.912367,-0.405467,1.804927,-1.547476,-0.001978,0.444458,0.863846,0.222112,0.08303,1.803644,-1.544913,-0.005632,-0.068919,0.002764,0.901994,0.426204,1.921219,-1.485384,0.924571,jog
63,0.2625,0.010194,0.055732,-0.912313,-0.405554,1.804928,-1.547512,-0.001994,0.444473,0.863867,0.222181,0.082542,1.803613,-1.544902,-0.005662,-0.069272,0.002847,0.902069,0.425988,1.921306,-1.48527,0.924583,jog
64,0.266667,0.010167,0.055796,-0.912247,-0.405695,1.804908,-1.54754,-0.001985,0.444652,0.86379,0.222202,0.082327,1.80361,-1.544916,-0.005725,-0.069912,0.002836,0.902241,0.425518,1.921372,-1.485104,0.924599,jog
65,0.270833,0.010238,0.056102,-0.912118,-0.40594,1.804907,-1.547552,-0.001996,0.445252,0.864081,0.219964,0.082039,1.80363,-1.544946,-0.005992,-0.070327,0.00295,0.902309,0.425305,1.921473,-1.484995,0.924611,jog
66,0.275,0.010139,0.056317,-0.912124,-0.405901,1.804868,-1.547587,-0.001992,0.445734,0.864389,0.217954,0.081538,1.803628,-1.544963,-0.006252,-0.070916,0.003226,0.902521,0.424754,1.921633,-1.484779,0.924618,jog
67,0.279167,0.010055,0.056387,-0.912079,-0.405995,1.804868,-1.54761,-0.001993,0.445653,0.864187,0.21892,0.081532,1.803613,-1.544944,-0.0062,-0.07135,0.003333,0.902635,0.424439,1.921744,-1.484671,0.924644,jog
68,0.283333,0.010109,0.056384,-0.912005,-0.406159,1.804869,-1.54764,-0.001997,0.444103,0.86759,0.210962,0.074527,1.804738,-1.544816,-0.007624,-0.072001,0.003562,0.902676,0.42424,1.921876,-1.484577,0.924597,jog
69,0.2875,0.010032,0.056703,-0.911939,-0.406266,1.804842,-1.547631,-0.001977,0.44171,0.862894,0.235201,0.07062,1.804845,-1.545729,-0.004875,-0.072392,0.003789,0.902772,0.423966,1.921986,-1.48445,0.924657,jog
70,0.291667,0.009917,0.056983,-0.911942,-0.406223,1.80479,-1.547648,-0.001959,0.444573,0.867419,0.210806,0.074161,1.804693,-1.544894,-0.007722,-0.073086,0.004169,0.902984,0.423391,1.922184,-1.484235,0.924653,jog
71,0.295833,0.009933,0.057011,-0.911923,-0.406261,1.80479,-1.547679,-0.001961,0.444984,0.867269,0.210208,0.075142,1.804711,-1.544986,-0.007701,-0.073686,0.004274,0.903,0.423254,1.922248,-1.484158,0.924691,jog
72,0.3,0.010006,0.056958,-0.911951,-0.406202,1.804801,-1.547719,-0.001961,0.444553,0.867254,0.210928,0.075849,1.80472,-1.544922,-0.007512,-0.074259,0.004496,0.903077,0.422986,1.922383,-1.484025,0.924707,jog
73,0.304167,0.009703,0.05693,-0.911879,-0.406376,1.804753,-1.547702,-0.001933,0.445021,0.867241,0.209822,0.076313,1.804713,-1.544989,-0.007589,-0.075045,0.004638,0.903228,0.422523,1.922487,-1.483833,0.924762,jog
74,0.308333,0.009826,0.057205,-0.911876,-0.40634,1.804752,-1.547735,-0.001953,0.444874,0.866821,0.21169,0.076787,1.804678,-1.545037,-0.007378,-0.07561,0.004819,0.903451,0.421943,1.922695,-1.48361,0.924782,jog
75,0.3125,0.009506,0.057035,-0.911896,-0.406328,1.804693,-1.547714,-0.001912,0.445147,0.867172,0.209868,0.076237,1.804712,-1.544991,-0.007635,-0.076419,0.00517,0.903469,0.421756,1.922804,-1.483462,0.924794,jog
76,0.316667,0.009888,0.057555,-0.911994,-0.406025,1.804698,-1.547758,-0.001942,0.445217,0.867015,0.210446,0.076019,1.804737,-1.54504,-0.007634,-0.077059,0.005326,0.903511,0.421547,1.922972,-1.483329,0.92478,jog
77,0.320833,0.009308,0.056936,-0.911958,-0.406207,1.804679,-1.547761,-0.001891,0.445385,0.867112,0.20985,0.075579,1.804729,-1.545047,-0.007749,-0.077681,0.005452,0.903553,0.421342,1.923116,-1.483173,0.924778,jog
78,0.325,0.00955,0.057319,-0.912024,-0.405999,1.804683,-1.547783,-0.001903,0.44538,0.867551,0.208317,0.074815,1.804771,-1.544955,-0.007964,-0.078467,0.005735,0.903721,0.420831,1.923325,-1.482921,0.924763,jog
79,0.329167,0.008983,0.056827,-0.911966,-0.406211,1.804632,-1.547749,-0.001849,0.445777,0.867668,0.207083,0.074507,1.804795,-1.544993,-0.008156,-0.07921,0.005683,0.903733,0.420667,1.92338,-1.482803,0.924765,jog
80,0.333333,0.009182,0.057026,-0.912107,-0.405862,1.804632,-1.547792,-0.001883,0.445841,0.867861,0.206277,0.074115,1.804803,-1.544959,-0.008252,-0.079815,0.005682,0.903798,0.420412,1.923516,-1.482625,0.924761,jog
81,0.3375,0.009058,0.057006,-0.91221,-0.405637,1.804604,-1.547818,-0.001846,0.445698,0.867862,0.206583,0.074108,1.804813,-1.544939,-0.008221,-0.080647,0.005697,0.904091,0.419622,1.923682,-1.482281,0.924795,jog
82,0.341667,0.008768,0.05696,-0.912228,-0.405609,1.804593,-1.547811,-0.00183,0.445667,0.867913,0.20649,0.073963,1.804857,-1.544929,-0.008248,-0.081243,0.00588,0.904145,0.419388,1.92383,-1.4821,0.924791,jog
83,0.345833,0.008397,0.056928,-0.912152,-0.405793,1.804563,-1.547774,-0.001788,0.445842,0.86778,0.206655,0.074,1.804838,-1.544974,-0.008223,-0.08192,0.006114,0.904162,0.419216,1.923979,-1.4819,0.924762,jog
84,0.35,0.008721,0.057343,-0.912168,-0.40569,1.804604,-1.547801,-0.00181,0.44597,0.868194,0.204793,0.073548,1.804898,-1.544933,-0.00844,-0.082571,0.006327,0.90417,0.419069,1.924121,-1.481701,0.924738,jog
85,0.354167,0.008357,0.057373,-0.912099,-0.405849,1.804593,-1.547756,-0.00176,0.445784,0.868147,0.205371,0.073618,1.804904,-1.544895,-0.00836,-0.083216,0.006497,0.904394,0.418454,1.924315,-1.481404,0.924721,jog
86,0.358333,0.008428,0.057514,-0.912032,-0.40598,1.804601,-1.547738,-0.001732,0.44578,0.86827,0.204936,0.073406,1.804924,-1.54488,-0.0084,-0.083914,0.006686,0.904404,0.418291,1.924448,-1.481189,0.92467,jog
87,0.3625,0.008517,0.057868,-0.911986,-0.40603,1.804592,-1.547721,-0.001699,0.445852,0.868265,0.204817,0.073364,1.804957,-1.544893,-0.008429,-0.084848,0.006966,0.904327,0.418265,1.9245,-1.481006,0.924674,jog
88,0.366667,0.008406,0.058052,-0.91184,-0.406333,1.804594,-1.547686,-0.001665,0.445888,0.868165,0.20515,0.073391,1.804952,-1.544913,-0.008389,-0.085722,0.007181,0.904607,0.417477,1.924686,-1.480619,0.924687,jog
