Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
0,0.0,-0.010548,0.034121,-0.849496,0.526385,0.901761,-1.776463,-0.002863,0.00406,0.012898,-0.876063,0.482008,0.644328,-1.666806,0.002071,0.008964,0.043763,-0.855507,0.515861,0.78498,-1.756429,0.923913,walk
1,0.004167,-0.010383,0.033892,-0.849485,0.526421,0.90176,-1.776451,-0.002862,0.004065,0.012956,-0.876095,0.481948,0.644322,-1.666818,0.00207,0.009028,0.043503,-0.855532,0.515839,0.784957,-1.756187,0.923938,walk
2,0.008333,-0.01041,0.033883,-0.849477,0.526434,0.901744,-1.776449,-0.002844,0.004115,0.012968,-0.876102,0.481934,0.644317,-1.666822,0.002069,0.009031,0.043245,-0.85554,0.515848,0.784926,-1.755928,0.923942,walk
3,0.0125,-0.010321,0.033713,-0.84945,0.52649,0.901732,-1.776442,-0.002849,0.004235,0.012955,-0.876077,0.481978,0.644313,-1.66683,0.002058,0.008883,0.043009,-0.855547,0.515859,0.784895,-1.755663,0.923922,walk
4,0.016667,-0.010263,0.033587,-0.849415,0.526555,0.901721,-1.776437,-0.002853,0.004289,0.012889,-0.876065,0.482002,0.644297,-1.666834,0.002055,0.008798,0.042782,-0.85554,0.515891,0.784839,-1.755395,0.923901,walk
5,0.020833,-0.010138,0.03333,-0.849393,0.52661,0.901714,-1.776429,-0.002853,0.004337,0.012841,-0.876035,0.482057,0.644288,-1.666839,0.002049,0.008683,0.042545,-0.855565,0.515871,0.784778,-1.755124,0.923869,walk
6,0.025,-0.010102,0.033155,-0.849361,0.526673,0.901706,-1.776419,-0.00285,0.004366,0.012897,-0.876008,0.482104,0.644276,-1.666841,0.002034,0.00861,0.042343,-0.85556,0.515898,0.784713,-1.754873,0.923822,walk
7,0.029167,-0.010124,0.033074,-0.849312,0.526757,0.90169,-1.77641,-0.002848,0.00437,0.012844,-0.875987,0.482143,0.644269,-1.666837,0.002034,0.008665,0.042193,-0.85556,0.515909,0.784639,-1.754608,0.923777,walk
8,0.033333,-0.009996,0.032865,-0.849279,0.526825,0.901686,-1.776402,-0.002853,0.004389,0.012865,-0.875927,0.482253,0.644272,-1.666829,0.002022,0.008717,0.042089,-0.855567,0.515905,0.784549,-1.75434,0.923729,walk
9,0.0375,-0.009948,0.032793,-0.84924,0.526893,0.90168,-1.776384,-0.002851,0.004425,0.012799,-0.87586,0.482374,0.64426,-1.666813,0.002015,0.008696,0.042022,-0.85557,0.515905,0.784467,-1.754082,0.923671,walk
