Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
38,0.158333,0.015189,-0.000958,0.015624,-0.999762,1.963007,-1.319908,0.007232,0.03016,-0.019053,0.15547,-0.987196,1.971329,-1.631579,0.003936,0.005264,0.004214,-0.036004,-0.999329,1.967945,-1.452146,0.932721,walk
39,0.1625,0.015167,-0.001075,0.015628,-0.999762,1.963022,-1.319904,0.00722,0.030231,-0.020311,0.155712,-0.987131,1.971066,-1.631469,0.004018,0.005411,0.004216,-0.036112,-0.999324,1.967691,-1.45175,0.932814,walk
40,0.166667,0.015165,-0.001147,0.015658,-0.999762,1.963041,-1.31991,0.007225,0.030398,-0.021874,0.155907,-0.987062,1.970751,-1.631324,0.004026,0.005459,0.004189,-0.036103,-0.999324,1.967431,-1.45142,0.93289,walk
41,0.170833,0.015234,-0.00115,0.015667,-0.999761,1.963058,-1.319918,0.007229,0.030792,-0.023795,0.155824,-0.987018,1.970394,-1.631114,0.003969,0.005577,0.004138,-0.036134,-0.999323,1.967208,-1.451065,0.932935,walk
42,0.175,0.015296,-0.001176,0.015692,-0.999759,1.963075,-1.319921,0.00723,0.031564,-0.025278,0.155772,-0.986965,1.970064,-1.630939,0.003935,0.005523,0.0043,-0.036216,-0.999319,1.966933,-1.450705,0.93301,walk
43,0.179167,0.015323,-0.001252,0.015714,-0.999758,1.963092,-1.31993,0.007242,0.032356,-0.026937,0.155628,-0.986918,1.969746,-1.630752,0.003831,0.00574,0.004268,-0.036213,-0.999318,1.966696,-1.450367,0.933058,walk
44,0.183333,0.015294,-0.001328,0.015765,-0.999758,1.963093,-1.319923,0.007245,0.033446,-0.028011,0.155426,-0.986884,1.969498,-1.630593,0.003822,0.005886,0.00431,-0.036375,-0.999312,1.96646,-1.449992,0.93311,walk
45,0.1875,0.015197,-0.00141,0.015731,-0.99976,1.963118,-1.319931,0.007246,0.034766,-0.02786,0.155442,-0.98684,1.969335,-1.630541,0.004002,0.005958,0.004375,-0.036409,-0.99931,1.966167,-1.449609,0.933189,walk
46,0.191667,0.015209,-0.001498,0.015775,-0.999759,1.963149,-1.319936,0.007242,0.035919,-0.027179,0.155718,-0.986774,1.969185,-1.630533,0.004245,0.005879,0.004468,-0.03662,-0.999302,1.96586,-1.449183,0.93329,walk
47,0.195833,0.015192,-0.001584,0.015811,-0.999758,1.963182,-1.319947,0.00724,0.036843,-0.02707,0.155807,-0.986729,1.969049,-1.63048,0.004375,0.006054,0.004561,-0.03663,-0.9993,1.965552,-1.448793,0.933369,walk
