Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
0,0.0,-0.011059,-0.027892,0.999478,0.011989,0.108626,0.483754,0.03613,-0.008882,-0.034914,0.998223,0.047472,0.072346,0.789627,0.043562,0.014045,0.012943,-0.992192,0.123249,0.076284,0.586962,0.961622,walk
1,0.004167,-0.011049,-0.028079,0.999472,0.012049,0.108625,0.483747,0.036125,-0.008884,-0.034856,0.998224,0.047484,0.072341,0.789631,0.043565,0.014154,0.012933,-0.992269,0.122613,0.076709,0.586476,0.961637,walk
2,0.008333,-0.010996,-0.028171,0.999469,0.012124,0.108626,0.483739,0.036126,-0.008886,-0.034791,0.998225,0.047507,0.072332,0.789634,0.043568,0.013897,0.012898,-0.992337,0.122099,0.077056,0.586012,0.961705,walk
3,0.0125,-0.010907,-0.028423,0.999462,0.012182,0.108619,0.483732,0.03613,-0.008906,-0.0348,0.998224,0.047523,0.07233,0.789639,0.043566,0.013782,0.01287,-0.992414,0.121487,0.077502,0.585546,0.961737,walk
4,0.016667,-0.010787,-0.02861,0.999458,0.012217,0.108625,0.483725,0.036124,-0.00892,-0.034783,0.998224,0.047538,0.072328,0.789644,0.043568,0.014015,0.012954,-0.992487,0.120851,0.077918,0.585037,0.961747,walk
5,0.020833,-0.010797,-0.028677,0.999455,0.012304,0.10862,0.483714,0.036115,-0.008898,-0.034745,0.998224,0.047557,0.072323,0.789646,0.043565,0.014067,0.013006,-0.992554,0.120286,0.078328,0.584567,0.961754,walk
6,0.025,-0.010706,-0.028927,0.999448,0.012379,0.108616,0.483695,0.036119,-0.008945,-0.034773,0.998223,0.047567,0.07232,0.789646,0.043562,0.014284,0.013105,-0.992622,0.11969,0.078831,0.584045,0.961754,walk
7,0.029167,-0.010643,-0.029207,0.99944,0.012421,0.108626,0.483684,0.036126,-0.008942,-0.034777,0.998222,0.04758,0.072313,0.789648,0.043566,0.014141,0.013016,-0.992694,0.119116,0.0793,0.583546,0.961821,walk
8,0.033333,-0.010536,-0.029349,0.999436,0.012476,0.108631,0.483671,0.03611,-0.008933,-0.034738,0.998222,0.047601,0.072305,0.789647,0.043565,0.014069,0.012973,-0.992764,0.11855,0.07975,0.583019,0.961859,walk
9,0.0375,-0.010463,-0.029547,0.99943,0.012519,0.108632,0.48366,0.036107,-0.008927,-0.034703,0.998222,0.047633,0.072299,0.789649,0.043569,0.014349,0.012901,-0.992838,0.117899,0.080204,0.58247,0.96187,walk
10,0.041667,-0.010401,-0.029681,0.999426,0.012599,0.108637,0.483646,0.036102,-0.008956,-0.03468,0.998222,0.047642,0.072292,0.789653,0.043569,0.014522,0.012889,-0.9929,0.117356,0.080655,0.581924,0.96187,walk
11,0.045833,-0.010312,-0.029869,0.99942,0.012677,0.108643,0.483635,0.036088,-0.008985,-0.034691,0.998221,0.047657,0.072288,0.789656,0.043571,0.014356,0.013113,-0.992965,0.116802,0.081204,0.581357,0.961924,walk
12,0.05,-0.010227,-0.03009,0.999414,0.012715,0.108646,0.483622,0.036084,-0.009032,-0.034711,0.998218,0.047686,0.07228,0.789656,0.043572,0.014374,0.013106,-0.993032,0.116227,0.0817,0.580812,0.961962,walk
13,0.054167,-0.010131,-0.030354,0.999406,0.012787,0.108659,0.483607,0.036082,-0.009029,-0.034715,0.998217,0.047706,0.072276,0.78966,0.043571,0.014608,0.01304,-0.993102,0.115604,0.082178,0.580236,0.961946,walk
14,0.058333,-0.010062,-0.030572,0.9994,0.01283,0.10866,0.483595,0.036079,-0.009034,-0.034646,0.998218,0.047732,0.07227,0.78966,0.043568,0.014842,0.013113,-0.993175,0.114937,0.08267,0.579638,0.961933,walk
15,0.0625,-0.009906,-0.030781,0.999394,0.012901,0.108665,0.483581,0.036073,-0.009053,-0.034627,0.998217,0.047767,0.072259,0.789661,0.043576,0.014749,0.013169,-0.993247,0.114319,0.083212,0.579022,0.961969,walk
16,0.066667,-0.009784,-0.031025,0.999387,0.012964,0.108677,0.483565,0.036064,-0.009093,-0.034654,0.998215,0.047784,0.072256,0.789666,0.043578,0.014786,0.013138,-0.993331,0.11359,0.083743,0.578395,0.962014,walk
17,0.070833,-0.009722,-0.03123,0.999381,0.01298,0.10868,0.483554,0.036053,-0.009128,-0.034613,0.998214,0.047828,0.072246,0.789667,0.04358,0.015036,0.013198,-0.993392,0.113014,0.084247,0.57775,0.961967,walk
18,0.075,-0.009625,-0.031492,0.999372,0.013078,0.108689,0.483542,0.036051,-0.009144,-0.034625,0.998213,0.047844,0.072237,0.789668,0.043581,0.015291,0.013136,-0.993459,0.112398,0.084779,0.577098,0.961989,walk
19,0.079167,-0.009504,-0.031746,0.999365,0.01312,0.10869,0.483524,0.036047,-0.009158,-0.034594,0.998213,0.047864,0.072226,0.789669,0.043587,0.015204,0.013148,-0.993528,0.111794,0.085358,0.57647,0.962056,walk
20,0.083333,-0.009468,-0.031911,0.999359,0.013181,0.108705,0.483509,0.036038,-0.009153,-0.034575,0.998211,0.047913,0.072218,0.789669,0.043592,0.015416,0.013068,-0.993603,0.111104,0.085952,0.575821,0.962062,walk
21,0.0875,-0.009354,-0.032209,0.999349,0.013256,0.108701,0.483495,0.036039,-0.009181,-0.034584,0.998209,0.047942,0.07221,0.789668,0.043596,0.015621,0.013043,-0.993687,0.110329,0.086552,0.575165,0.962036,walk
22,0.091667,-0.009254,-0.032508,0.99934,0.013326,0.108708,0.483477,0.036037,-0.009236,-0.034536,0.998208,0.047978,0.072197,0.78967,0.043596,0.015548,0.013059,-0.993753,0.109742,0.087062,0.574433,0.962113,walk
23,0.095833,-0.009163,-0.032723,0.999333,0.013386,0.108708,0.483456,0.03603,-0.009266,-0.034544,0.998206,0.048014,0.072184,0.789669,0.043606,0.01563,0.013074,-0.993828,0.109041,0.0877,0.573761,0.962102,walk
