frame_id,timestamp,gait_type,root_position_x,root_position_y,root_position_z,root_orientation_x,root_orientation_y,root_orientation_z,root_linear_velocity_x,root_linear_velocity_y,root_linear_velocity_z,root_angular_velocity_x,root_angular_velocity_y,root_angular_velocity_z,left_linear_velocity_x,left_linear_velocity_y,left_linear_velocity_z,right_linear_velocity_x,right_linear_velocity_y,right_linear_velocity_z,left_pos_rel_x,left_pos_rel_y,left_pos_rel_z,right_pos_rel_x,right_pos_rel_y,right_pos_rel_z,step_length,step_width,step_height,left_contact_prob,right_contact_prob,support_type,left_swing_phase,right_swing_phase,max_foot_height
1,0.004167,jog,-0.744543,1.256265,0.967227,-0.013375,-0.024281,0.343404,-0.014398848092140386,-0.004079673626094009,-0.0016798656107728026,0.014729884621500391,0.06982264138589268,-0.003119390160562148,-0.0016798656107461592,0.0007199424046016907,-0.002159827213821724,0.0,0.0019198464122889372,-0.0004799616030722343,0.11678,0.12193999999999994,-0.91958,-0.10009900000000005,-0.07059400000000005,-0.9222119999999999,0.21687900000000004,0.19253399999999998,0.0026319999999999677,0.9689644467952447,0.996701779357154,0.9689644467952447,0.031035553204755262,0.003298220642846017,-0.91958
2,0.008333,jog,-0.744609,1.25625,0.967212,-0.013339,-0.024437,0.343421,-0.01584253480557141,-0.0036005760921450363,-0.003600576092171686,0.009353154947173231,0.07645601507046387,-0.0077240770063502825,-0.00024003840615188562,0.0016802688430365498,0.0014402304368696737,-0.0016802688430099001,-0.0009601536245542433,0.0014402304368696737,0.11684499999999998,0.1219619999999999,-0.919559,-0.10004000000000002,-0.07058300000000006,-0.922191,0.216885,0.19254499999999997,0.0026319999999999677,0.9699699589952127,0.9959794064566078,0.9699699589952127,0.030030041004787345,0.004020593543392237,-0.919559
3,0.0125,jog,-0.74469,1.256244,0.967177,-0.013321,-0.024692,0.343418,-0.019438444924405503,-0.0014398848092566675,-0.008399328053757437,0.03398822954771281,0.11790242032523743,0.002371255108391189,0.001439884809203381,0.0007199424046016905,0.0009599232061428032,-0.0014398848092300241,-0.0009599232061711117,0.0009599232061444684,0.11693199999999992,0.12197100000000005,-0.91952,-0.09996500000000008,-0.070581,-0.922152,0.216897,0.19255200000000006,0.0026319999999999677,0.970556150037654,0.9967017793571162,0.970556150037654,0.029443849962345947,0.0032982206428837646,-0.91952
4,0.016667,jog,-0.744752,1.256226,0.967184,-0.013284,-0.024803,0.343408,-0.014878809695225939,-0.004319654427610143,0.0016798656107728021,0.0017368498057314353,0.05603613612114229,0.0058187112358673325,-0.001679865610746159,-0.0011999040076872464,-0.004079673626108995,-0.00023998080151613468,0.0019198464122889367,-0.0011999040076805855,0.11698699999999995,0.12198399999999987,-0.919544,-0.09990399999999999,-0.07055500000000015,-0.9221640000000001,0.21689099999999994,0.19253900000000002,0.0026200000000000667,0.9661795860798115,0.9962055703621686,0.9661795860798115,0.03382041392018853,0.003794429637831387,-0.919544
5,0.020833,jog,-0.744836,1.256204,0.967146,-0.013303,-0.025069,0.343438,-0.020163226116198755,-0.005280844935181587,-0.00912145943353181,0.05217379147883909,0.11715388301249861,-0.015017755514003257,-0.0012001920307327788,0.0026404224675907937,0.0014402304368696741,-0.0019203072491617863,-0.0016802688429832509,0.0014402304368696741,0.117066,0.12201699999999982,-0.9195,-0.09982799999999992,-0.07054000000000005,-0.9221199999999999,0.21689399999999992,0.19255699999999987,0.0026199999999999557,0.9684028414293366,0.9951165964091603,0.9684028414293366,0.031597158570663364,0.004883403590839719,-0.9195
6,0.025,jog,-0.744932,1.256199,0.967104,-0.013296,-0.025306,0.343496,-0.0230381569474406,-0.0011999040076872464,-0.010079193664503596,0.035393338543719455,0.10864434552995339,-0.02915059495261821,0.0023998080153744927,-0.00047996160303226935,0.0009599232061428032,0.002879769618433405,0.0021598272138050713,0.0007199424046083513,0.11717200000000005,0.12202000000000002,-0.919454,-0.09971999999999992,-0.07052600000000009,-0.922075,0.21689199999999997,0.1925460000000001,0.0026209999999999845,0.9694085700543429,0.9938816660504182,0.9694085700543429,0.03059142994565711,0.006118333949581833,-0.919454
7,0.029167,jog,-0.744995,1.25618,0.967093,-0.013328,-0.02552,0.343538,-0.015118790496742085,-0.004559635229179568,-0.0026397888168906295,0.0493289395986403,0.09167709169427468,-0.021573109055854477,-0.0016798656107461602,0.0002399808015161349,-0.0007199424046066867,-0.0009599232061444692,0.0019198464122889385,0.0,0.117228,0.12203999999999993,-0.919446,-0.099661,-0.07049900000000009,-0.922064,0.216889,0.19253900000000002,0.002618000000000009,0.9707477874778667,0.9964225774298023,0.9707477874778667,0.02925221252213328,0.0035774225701976636,-0.919446
8,0.033333,jog,-0.745075,1.25616,0.967077,-0.013418,-0.025741,0.343597,-0.019203072491617845,-0.004800768122931111,-0.0038406144983235695,0.07646931494377657,0.08548256674454138,-0.031059571277115984,-0.000480076812303771,0.0019203072491617847,0.0002400384061452231,0.0009601536245808924,0.000960153624607542,0.0007201152184356692,0.11730600000000002,0.12206800000000007,-0.9194289999999999,-0.09957699999999992,-0.07047499999999984,-0.922045,0.21688299999999994,0.1925429999999999,0.0026160000000000627,0.9705168187458234,0.9974383404394669,0.9705168187458234,0.029483181254176594,0.002561659560533114,-0.9194289999999999
9,0.0375,jog,-0.745154,1.256133,0.967074,-0.013501,-0.02595,0.343654,-0.018958483321319962,-0.006479481641468506,-0.0007199424046016911,0.07133010789301085,0.08117250285509217,-0.029812019085955713,0.0014398848092300254,-0.0016798656107728034,-0.0002399808015361173,-0.0007199424046283343,0.0007199424046016911,0.0,0.11739100000000002,0.12208799999999997,-0.919427,-0.09950100000000006,-0.07044499999999987,-0.922042,0.21689200000000008,0.19253299999999984,0.002615000000000034,0.9701408493338117,0.9983030794787766,0.9701408493338117,0.029859150666188272,0.0016969205212233884,-0.919427
10,0.041667,jog,-0.74523,1.256111,0.967089,-0.013511,-0.026101,0.343734,-0.01823854091671824,-0.00527957763378125,0.0035997120230350926,0.028635075063271495,0.06731969574440352,-0.04079497853658987,-0.0023998080153744905,0.0004799616030855554,-0.0002399808015361169,0.0004799616030855554,0.0011999040076872453,0.0009599232061428024,0.11745699999999992,0.122112,-0.919443,-0.09942300000000004,-0.07041799999999987,-0.922053,0.21687999999999996,0.19252999999999987,0.002610000000000001,0.9698015475697805,0.9973169330723386,0.9698015475697805,0.030198452430219458,0.002683066927661404,-0.919443
