frame_id,timestamp,gait_type,root_position_x,root_position_y,root_position_z,root_orientation_x,root_orientation_y,root_orientation_z,root_linear_velocity_x,root_linear_velocity_y,root_linear_velocity_z,root_angular_velocity_x,root_angular_velocity_y,root_angular_velocity_z,left_linear_velocity_x,left_linear_velocity_y,left_linear_velocity_z,right_linear_velocity_x,right_linear_velocity_y,right_linear_velocity_z,left_pos_rel_x,left_pos_rel_y,left_pos_rel_z,right_pos_rel_x,right_pos_rel_y,right_pos_rel_z,step_length,step_width,step_height,left_contact_prob,right_contact_prob,support_type,left_swing_phase,right_swing_phase,max_foot_height
1,0.004167,walk,1.197962,-0.201466,0.952621,0.005973,-0.000347,-0.022008,-0.009599232061444685,0.023038156947440602,0.0038396928245778743,-0.012131094010644763,-0.014704728652334449,0.07449962102672314,0.0011999040076872466,-0.0004799616030722343,0.001679865610751155,0.0050395968322118345,-0.001439884809216703,-0.0021598272138225565,-0.009477999999999875,0.144557,-0.920821,-0.00239900000000004,-0.191146,-0.923996,0.007078999999999835,0.33570300000000003,0.003175000000000039,0.9647175782472015,0.9905519463955355,0.9647175782472015,0.0352824217527985,0.009448053604464546,-0.920821
2,0.008333,walk,1.197882,-0.201357,0.952627,0.00604,-0.000303,-0.022075,-0.01920307249161786,0.026164186269802683,0.0014402304368580146,-0.03168647128757691,-0.021633320871859124,0.03231524320052336,0.0007201152184290073,0.0007201152184356697,0.001680268843014897,0.005760921747485358,-0.0014402304368713395,-0.001680268843014897,-0.00939499999999982,0.144451,-0.92082,-0.002294999999999936,-0.19126100000000001,-0.924009,0.007099999999999884,0.335712,0.0031889999999999974,0.9648353349448453,0.9897143861960359,0.9648353349448453,0.0351646650551547,0.010285613803964089,-0.92082
3,0.0125,walk,1.197798,-0.201232,0.952645,0.006063,-0.000167,-0.022188,-0.020158387329007193,0.029997600191987994,0.004319654427636786,-0.00958755169860374,-0.06517337409883642,0.05465086589715878,0.0011999040076872464,-0.0002399808015361171,0.0002399808015361171,0.004799616030748985,-0.0026397888168906273,-0.0009599232061436358,-0.009305999999999814,0.14432499999999998,-0.9208369999999999,-0.002190999999999832,-0.191397,-0.9240309999999999,0.0071149999999999824,0.335722,0.00319400000000003,0.965981705294481,0.9907314373039684,0.965981705294481,0.03401829470551898,0.009268562696031601,-0.9208369999999999
4,0.016667,walk,1.197733,-0.201097,0.952658,0.005908,-0.000123,-0.022459,-0.01559875209982763,0.03239740820734251,0.0031197504199761833,0.0748501336739604,-0.018673060027375024,0.13020408504588726,-0.00023998080156942112,0.0009599232061428032,0.0014398848092150374,0.005279577633781255,-0.0019198464122889367,-0.0023998080153586733,-0.009241999999999972,0.144194,-0.920844,-0.0021039999999998837,-0.19154000000000002,-0.924054,0.007138000000000089,0.33573400000000003,0.003210000000000046,0.9649881889891619,0.9898184768727745,0.9649881889891619,0.035011811010838056,0.010181523127225534,-0.920844
5,0.020833,walk,1.197671,-0.200967,0.952671,0.005944,-4.7e-05,-0.022673,-0.01488238118099052,0.031204992798845716,0.003120499279894565,-0.016460217773173358,-0.03625689880955149,0.1029803522604238,-0.0007201152184290074,-0.0009601536245792276,-0.00024003840614522328,0.005760921747485359,-0.0028804608737426794,-0.0016802688430148974,-0.009182999999999941,0.14406000000000002,-0.9208580000000001,-0.0020179999999998532,-0.19168200000000002,-0.9240740000000001,0.007165000000000088,0.33574200000000004,0.0032159999999999966,0.9658000658050984,0.9889058852425388,0.9658000658050984,0.03419993419490164,0.011094114757461249,-0.9208580000000001
6,0.025,walk,1.197595,-0.20084,0.952681,0.006045,1e-06,-0.022758,-0.018238540916718258,0.03047756179506023,0.0023998080153478495,-0.04794423487818259,-0.023888379498655767,0.04094649842132746,0.0009599232061711117,0.0016798656107511545,0.000719942404606686,0.00695944324450077,-0.003839692824564552,-0.00263978881689479,-0.009102999999999861,0.14393999999999998,-0.920865,-0.0019130000000000535,-0.191825,-0.924095,0.007189999999999808,0.335765,0.003229999999999955,0.9642593451455505,0.986041174012849,0.9642593451455505,0.03574065485444955,0.013958825987151036,-0.920865
7,0.029167,walk,1.197537,-0.200708,0.952704,0.006068,0.00013,-0.022928,-0.013918886489054838,0.03167746580273418,0.005519558435324037,-0.009638677973078448,-0.0616558587961759,0.08198878169545193,-0.0004799616030855562,-0.0004799616030722346,0.0002399808015361173,0.007199424046123484,-0.0026397888169039513,-0.0004799616030722346,-0.009047000000000027,0.143806,-0.920887,-0.0018249999999999655,-0.19196800000000003,-0.92412,0.007222000000000062,0.335774,0.0032330000000000414,0.9664700959923047,0.9871947759429798,0.9664700959923047,0.03352990400769529,0.012805224057020226,-0.920887
8,0.033333,walk,1.197449,-0.200573,0.952704,0.006153,0.000112,-0.02303,-0.02112337974077963,0.032405184829571804,0.0,-0.041008277951259615,0.008000288137804224,0.04892933280885998,0.0019203072491617847,0.0009601536245808924,0.0007201152184356692,0.0064810369659143606,-0.001200192030719453,-0.0012001920307244498,-0.008950999999999931,0.143675,-0.920884,-0.0017099999999998783,-0.192108,-0.924125,0.007241000000000053,0.335783,0.0032409999999999384,0.9638158036757617,0.9888339848480154,0.9638158036757617,0.036184196324238305,0.011166015151984565,-0.920884
9,0.0375,walk,1.197358,-0.200435,0.952722,0.006189,0.000186,-0.023109,-0.021838252939780013,0.03311735061195088,0.00431965442763679,-0.016465897145832874,-0.0356717889100379,0.038144892343158605,0.0009599232061178259,0.0004799616030705694,0.0019198464122872731,0.009359251259875271,-0.002399808015361173,-0.0007199424046075193,-0.008855999999999975,0.143539,-0.920894,-0.0015799999999999148,-0.192256,-0.9241459999999999,0.00727600000000006,0.335795,0.0032519999999999216,0.9638142327054376,0.9838519884504124,0.9638142327054376,0.036185767294562354,0.01614801154958756,-0.920894
10,0.041667,walk,1.197259,-0.200286,0.952778,0.006252,0.000391,-0.023211,-0.023758099352015626,0.03575713942884812,0.013438924886022547,-0.027973199607530395,-0.098760002587882,0.04957866863072138,0.0014398848092033799,-0.0004799616030705686,0.0,0.00839932805375743,-0.0011999040076739237,-0.0002399808015361169,-0.008751000000000175,0.143388,-0.92095,-0.0014460000000000583,-0.19241,-0.924203,0.007305000000000117,0.335798,0.0032529999999999504,0.9649403802414653,0.9858533403857057,0.9649403802414653,0.035059619758534666,0.014146659614294288,-0.92095
