frame_id,timestamp,gait_type,root_position_x,root_position_y,root_position_z,root_orientation_x,root_orientation_y,root_orientation_z,root_linear_velocity_x,root_linear_velocity_y,root_linear_velocity_z,root_angular_velocity_x,root_angular_velocity_y,root_angular_velocity_z,left_linear_velocity_x,left_linear_velocity_y,left_linear_velocity_z,right_linear_velocity_x,right_linear_velocity_y,right_linear_velocity_z,left_pos_rel_x,left_pos_rel_y,left_pos_rel_z,right_pos_rel_x,right_pos_rel_y,right_pos_rel_z,step_length,step_width,step_height,left_contact_prob,right_contact_prob,support_type,left_swing_phase,right_swing_phase,max_foot_height
1,0.004167,walk,1.970849,-1.45775,0.931218,0.005415,0.003149,-0.036831,0.0,0.00551955843529739,0.0007199424046016907,0.0391260264115087,-0.007135336681033455,0.012657165450841919,0.0016798656107728026,0.0,-0.004559635229181854,0.0014398848092033814,-0.0033597312214923183,-0.005279577633789165,-0.008099999999999996,0.13798700000000008,-0.92415,-0.00029300000000009874,-0.17256099999999996,-0.926562,0.007806999999999897,0.31054800000000005,0.0024119999999999697,0.9677812652062441,0.9892975856649524,0.9677812652062441,0.03221873479375592,0.010702414335047594,-0.92415
2,0.008333,walk,1.970844,-1.45771,0.931222,0.005376,0.003159,-0.036791,-0.0012001920307327786,0.00960153624580893,0.0009601536245808929,0.018952402550765413,-0.004208789142707526,-0.019140065905272712,-0.0016802688430365498,-0.0009601536245542433,0.002400384061449942,0.0026404224675907932,-0.00624099855973583,-0.003120499279884779,-0.008102000000000054,0.13794300000000015,-0.924144,-0.00027700000000008274,-0.17262699999999986,-0.926579,0.007824999999999971,0.31057,0.002435000000000076,0.9705110847420861,0.9875657943128033,0.9705110847420861,0.02948891525791386,0.012434205687196664,-0.924144
3,0.0125,walk,1.970828,-1.457676,0.931237,0.005317,0.003134,-0.036826,-0.0038396928245778734,0.008159347252241303,0.0035997120230350957,0.027800898263783777,0.013121308915109322,0.016829557312103137,0.0045596352291795645,0.0,0.0,0.0016798656107728021,0.0,-0.008639308855291681,-0.008067000000000046,0.13790900000000006,-0.924159,-0.00025399999999997647,-0.17266099999999995,-0.92663,0.00781300000000007,0.31057,0.002471000000000001,0.9676906079513674,0.9853314768251331,0.9676906079513674,0.03230939204863259,0.014668523174866888,-0.924159
4,0.016667,walk,1.970823,-1.457588,0.931255,0.00533,0.003155,-0.036864,-0.0011999040076872464,0.02111831053512502,0.004319654427663429,-0.005926237427118394,-0.010207975656467139,0.01829521034259447,0.0007199424046016905,-0.00047996160308555583,0.00023998080153590895,0.0023998080153212063,-0.00503959683226512,0.0021598272138229724,-0.008059000000000038,0.13781900000000014,-0.9241760000000001,-0.00023900000000010024,-0.17276999999999987,-0.9266390000000001,0.007819999999999938,0.310589,0.002462999999999993,0.9738734567687446,0.990024826883186,0.9738734567687446,0.026126543231255406,0.009975173116813951,-0.9241760000000001
5,0.020833,walk,1.970793,-1.457532,0.931273,0.0053,0.00314,-0.036895,-0.007201152184343374,0.013442150744132504,0.004320691310600694,0.01407726477998492,0.007804855582609872,0.014896736906119028,-0.00048007681230377136,-0.002880460873769329,0.0012001920307248672,-0.0024003840614122583,-0.004320691310627344,-0.0014402304368698823,-0.008031000000000121,0.13775099999999996,-0.924189,-0.00021899999999996922,-0.172844,-0.926663,0.007812000000000152,0.31059499999999995,0.0024739999999999762,0.9699979795014855,0.9914195828974572,0.9699979795014855,0.030002020498514526,0.008580417102542759,-0.924189
6,0.025,walk,1.971308,-1.457756,0.931036,0.005777,0.002447,-0.036075,0.12359011279098707,-0.053755699544036945,-0.05687544996401313,-0.2397438085874564,0.32189180172348464,-0.396288591300418,-0.003839692824524587,0.0026397888168906273,0.0023998080153586733,0.0031197504199761833,-0.0035997120230084525,-0.0021598272138229724,-0.008561999999999959,0.13798599999999994,-0.9239419999999999,-0.0007209999999999717,-0.17263499999999987,-0.926435,0.007840999999999987,0.3106209999999998,0.0024930000000000785,0.9663345669675698,0.9912828994809845,0.9663345669675698,0.03366543303243019,0.00871710051901553,-0.9239419999999999
7,0.029167,walk,1.971307,-1.457698,0.931085,0.005718,0.002515,-0.036026,-0.00023998080156942131,0.013918886489108126,0.011759059275276408,0.029539242846056597,-0.03172746520950897,-0.02327914425030507,0.0028797696184067645,-0.0007199424046016911,0.004319654427645948,-0.003359731221545607,-0.005039596832265124,-0.0007199424046077274,-0.008548999999999918,0.13792499999999985,-0.923973,-0.0007340000000000124,-0.17271400000000003,-0.9264870000000001,0.007814999999999905,0.3106389999999999,0.0025140000000000162,0.9661245669675289,0.9898342012421337,0.9661245669675289,0.03387543303247109,0.010165798757866273,-0.923973
8,0.033333,walk,1.971314,-1.457638,0.931125,0.005751,0.002589,-0.035966,0.0016802688430365487,0.014402304368686735,0.009601536245782274,-0.01447416052710663,-0.03623496663020786,-0.028656649777417942,0.0050408065290563474,-0.0026404224675907915,-0.0007201152184350447,0.0028804608737693265,-0.0026404224675907915,0.0,-0.00853499999999996,0.13785399999999992,-0.924016,-0.0007289999999999797,-0.17278499999999997,-0.926527,0.00780599999999998,0.3106389999999999,0.002511000000000041,0.9653302279201743,0.9934874297502885,0.9653302279201743,0.03466977207982569,0.0065125702497115245,-0.924016
9,0.0375,walk,1.971313,-1.457576,0.931177,0.005755,0.002789,-0.035917,-0.0002399808015161349,0.014878809695225951,0.0124790016798781,0.0015975432884733607,-0.0961313946453703,-0.022972622860192308,-0.0023998080153744944,-0.0002399808015161349,0.002159827213822974,0.0019198464122889385,-0.006479481641468506,0.001919846412287065,-0.008544000000000107,0.137791,-0.9240590000000001,-0.0007200000000000539,-0.17287399999999997,-0.926571,0.007824000000000053,0.31066499999999997,0.0025119999999999587,0.9694841366437585,0.9882911117764137,0.9694841366437585,0.030515863356241457,0.011708888223586289,-0.9240590000000001
10,0.041667,walk,1.971321,-1.457509,0.931232,0.005727,0.002987,-0.035912,0.0019198464122889352,0.01607871370291317,0.013198944084453126,0.016849953020919045,-0.09450026886711549,-0.0018138178641000453,-0.00023998080151613449,-0.0019198464122889352,0.00047996160307160936,-0.0014398848092033799,-0.0043196544276634255,-0.00263978881689458,-0.008553000000000033,0.13771599999999995,-0.9241119999999999,-0.0007340000000000124,-0.17295900000000008,-0.9266369999999999,0.00781900000000002,0.31067500000000003,0.0025249999999999995,0.9714276162455341,0.9912280168788465,0.9714276162455341,0.028572383754465913,0.00877198312115346,-0.9241119999999999
11,0.045833,walk,1.971295,-1.457441,0.931299,0.005734,0.00317,-0.035874,-0.006240998559789135,0.016322611617848547,0.016082573211723312,-0.00014604367690624365,-0.08801926660616474,-0.017754906119251887,0.0,0.0009601536245542443,-0.0014402304368698834,0.0014402304368580162,-0.003360537686019804,-0.001920307249159914,-0.008526999999999951,0.13765199999999989,-0.924185,-0.0007019999999999804,-0.173041,-0.926712,0.007824999999999971,0.3106929999999999,0.002526999999999946,0.9718450973952357,0.9931170385125483,0.9718450973952357,0.028154902604764276,0.006882961487451711,-0.924185
