frame_id,timestamp,gait_type,root_position_x,root_position_y,root_position_z,root_orientation_x,root_orientation_y,root_orientation_z,root_linear_velocity_x,root_linear_velocity_y,root_linear_velocity_z,root_angular_velocity_x,root_angular_velocity_y,root_angular_velocity_z,left_linear_velocity_x,left_linear_velocity_y,left_linear_velocity_z,right_linear_velocity_x,right_linear_velocity_y,right_linear_velocity_z,left_pos_rel_x,left_pos_rel_y,left_pos_rel_z,right_pos_rel_x,right_pos_rel_y,right_pos_rel_z,step_length,step_width,step_height,left_contact_prob,right_contact_prob,support_type,left_swing_phase,right_swing_phase,max_foot_height
1,0.004167,jog,1.621235,-1.166692,0.92858,-0.046601,-0.006032,0.873324,0.054475641948638645,0.0379169666426399,-0.005519558435324034,-0.03538072856046349,-0.1741473941464664,0.12823413269208936,0.002399808015374493,0.00047996160308555594,-0.000479961603071818,-0.0009599232061711119,-0.001679865610719516,-0.0007199424046079352,-0.09126499999999993,-0.0431919999999999,-0.923889,0.11351,0.07267100000000015,-0.920385,0.20477499999999993,0.11586300000000005,0.0035039999999999516,0.995843410588958,0.9615193451455927,0.9615193451455927,0.004156589411042022,0.038480654854407326,-0.920385
2,0.008333,jog,1.621439,-1.166533,0.928576,-0.046808,-0.00601,0.873417,0.04896783485359889,0.038166106577057185,-0.0009601536245808929,-0.061838461048476345,-0.08012432265723383,0.09853915492959904,0.0014402304368580146,0.00024003840612523602,0.001680268843014897,0.0019203072491617858,-0.0014402304369113138,0.00048007681229003007,-0.09146300000000007,-0.04335,-0.923878,0.11331399999999991,0.07250599999999996,-0.920379,0.204777,0.11585599999999996,0.00349900000000003,0.9962899589952573,0.9609301316101403,0.9609301316101403,0.0037100410047427035,0.03906986838985971,-0.920379
3,0.0125,jog,1.621727,-1.166298,0.928617,-0.046762,-0.00603,0.873755,0.06911447084229515,0.05639548836092757,0.009839212862987463,0.004473181964624232,0.020473515574223295,0.3336688995954859,0.0038396928245778734,-0.00047996160308555583,0.0016798656107511545,-0.0007199424046016905,-0.001439884809203381,0.0004799616030718179,-0.0917349999999999,-0.04358700000000004,-0.9239120000000001,0.1130230000000001,0.07226500000000002,-0.9204180000000001,0.204758,0.11585200000000007,0.003493999999999997,0.9929692041311623,0.9622602239821026,0.9622602239821026,0.007030795868837703,0.03773977601789735,-0.9204180000000001
4,0.016667,jog,1.621928,-1.16614,0.928615,-0.046939,-0.00596,0.873824,0.048236141108739555,0.03791696664269318,-0.00047996160308555583,-0.07379892606321299,-0.056818304815588375,0.07224018263516323,-0.0007199424046016905,0.00047996160308555583,0.0016798656107511545,0.0011999040076872464,-0.0019198464122889367,-0.0007199424046075187,-0.09193899999999999,-0.04374300000000009,-0.9239029999999999,0.11282700000000001,0.07209899999999991,-0.920419,0.204766,0.115842,0.0034839999999999316,0.9968506487984893,0.9612005187838435,0.9612005187838435,0.0031493512015107195,0.038799481216156506,-0.920419
5,0.020833,jog,1.622402,-1.16618,0.928759,-0.046312,-0.00537,0.873937,0.11377820451268926,-0.009601536245808931,0.034565530484885504,-0.10527087914891803,0.402252088103466,0.07264297406049088,0.003120499279894565,0.0014402304368580148,0.0014402304368698823,0.0014402304368580148,-0.0014402304368580148,-0.0007201152184348371,-0.09239999999999982,-0.0436970000000001,-0.924041,0.1123590000000001,0.072133,-0.920566,0.2047589999999999,0.1158300000000001,0.003475000000000006,0.9937893364153165,0.9616494239078517,0.9616494239078517,0.0062106635846834735,0.038350576092148314,-0.920566
6,0.025,jog,1.622631,-1.166037,0.92876,-0.0465,-0.005227,0.874009,0.05495560355172419,0.03431725461963144,0.00023998080154277791,-0.10708978395138956,-0.04443099929359859,0.07471564722728827,0.004799616030695699,-0.00023998080151613468,0.0,0.0009599232061178252,-0.002879769618406762,-0.0009599232061436358,-0.09260899999999994,-0.04384100000000002,-0.924042,0.11213399999999996,0.0719780000000001,-0.920571,0.2047429999999999,0.11581900000000012,0.003471000000000002,0.9919906469904785,0.9599838248294936,0.9599838248294936,0.008009353009521547,0.040016175170506374,-0.920571
7,0.029167,jog,1.62296,-1.165809,0.928765,-0.046719,-0.00512,0.874285,0.07895368370530932,0.05471562275015481,0.001199904007660604,-0.10797608510126296,-0.06216985545673073,0.27842769255138605,0.003119750419976186,-0.0004799616030855562,0.0016798656107511558,0.0016798656107728034,-0.0023998080153744944,-0.0011999040076793375,-0.09292499999999992,-0.04407099999999997,-0.92404,0.11181200000000002,0.07174000000000014,-0.920581,0.20473699999999995,0.11581100000000011,0.00345899999999999,0.9940406109808037,0.9601340596918765,0.9601340596918765,0.005959389019196348,0.039865940308123515,-0.920581
8,0.033333,jog,1.623229,-1.165673,0.928741,-0.046994,-0.005085,0.874313,0.06457033125301838,0.03264522323575034,-0.005760921747458705,-0.08026988515300448,-0.10686735088860888,0.0373521154252969,0.0016802688429832496,0.0007201152184290069,-0.0007201152184350447,0.0024003840614655555,-0.00216034565534032,0.0014402304368696728,-0.09318700000000013,-0.04420400000000013,-0.924019,0.11155300000000001,0.07159499999999985,-0.920551,0.20474000000000014,0.11579899999999999,0.0034680000000000266,0.9967253349448908,0.9594266891251437,0.9594266891251437,0.003274665055109205,0.04057331087485627,-0.920551
9,0.0375,jog,1.623456,-1.165523,0.928752,-0.047332,-0.004881,0.874352,0.05447564194863868,0.03599712023035099,0.0026397888168906295,-0.16636638539083376,-0.09390938651601535,0.04641880047345174,0.0014398848092566686,-0.0002399808015161349,0.002159827213822974,0.003119750419976186,-0.0028797696184067645,0.0009599232061436366,-0.09340799999999994,-0.04435499999999992,-0.924021,0.11133900000000008,0.07143300000000008,-0.920558,0.204747,0.115788,0.003462999999999994,0.995655235384654,0.9581152375221259,0.9581152375221259,0.004344764615346053,0.04188476247787409,-0.920558
10,0.041667,jog,1.623705,-1.165387,0.928748,-0.047492,-0.004786,0.874389,0.05975521958241984,0.0326373890089119,-0.0009599232061444676,-0.07890468003731345,-0.04447547296367279,0.04045532129928096,-0.0004799616030855554,-0.0004799616030855554,0.0023998080153588793,0.0016798656107195142,-0.0011999040076872453,0.0002399808015357006,-0.09365899999999994,-0.044493000000000116,-0.924007,0.111097,0.07129199999999991,-0.9205530000000001,0.20475599999999994,0.11578500000000003,0.003453999999999957,0.9958434105889786,0.961996175490858,0.961996175490858,0.004156589411021372,0.03800382450914197,-0.9205530000000001
