Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,-0.033090,0.000650,-0.993199,-0.111627,1160.897705,1119.397949,7.755583,-0.034998,0.006158,-0.957798,-0.285236,885.539673,1187.261230,15.438332,0.021983,-0.015602,0.992107,0.122460,1057.723267,1136.517822,929.450317
1,0.004167,-0.033063,0.000691,-0.993203,-0.111602,1160.891602,1119.401123,7.757191,-0.034992,0.006147,-0.957797,-0.285243,885.538574,1187.258667,15.438952,0.022008,-0.015531,0.992093,0.122580,1057.852661,1136.477173,929.431763
2,0.008333,-0.033062,0.000689,-0.993200,-0.111623,1160.897949,1119.399292,7.751290,-0.035006,0.006117,-0.957781,-0.285295,885.543335,1187.255859,15.444308,0.022056,-0.015531,0.992078,0.122694,1057.963257,1136.431641,929.427551
3,0.012500,-0.033124,0.000726,-0.993197,-0.111637,1160.895996,1119.386963,7.752746,-0.035117,0.006209,-0.957786,-0.285261,885.546814,1187.265625,15.446633,0.022084,-0.015486,0.992071,0.122754,1058.074097,1136.384766,929.428406
4,0.016667,-0.033066,0.000704,-0.993195,-0.111664,1160.901367,1119.393311,7.747159,-0.035271,0.006285,-0.957786,-0.285242,885.543945,1187.270386,15.438030,0.022030,-0.015436,0.992065,0.122812,1058.187378,1136.313965,929.457031
5,0.020833,-0.033068,0.000747,-0.993197,-0.111649,1160.888550,1119.397339,7.748654,-0.035151,0.006248,-0.957782,-0.285270,885.547241,1187.259033,15.442947,0.022068,-0.015412,0.992049,0.122937,1058.310181,1136.258057,929.459167
6,0.025000,-0.033098,0.000747,-0.993199,-0.111627,1160.892456,1119.395142,7.744026,-0.035168,0.006245,-0.957774,-0.285293,885.546082,1187.256226,15.442649,0.022042,-0.015396,0.992040,0.123021,1058.420166,1136.213135,929.454285
7,0.029167,-0.033097,0.000736,-0.993200,-0.111611,1160.891724,1119.389648,7.746205,-0.035225,0.006251,-0.957773,-0.285292,885.550903,1187.256592,15.443061,0.022076,-0.015437,0.992020,0.123169,1058.535278,1136.151611,929.436340
8,0.033333,-0.033087,0.000747,-0.993200,-0.111615,1160.895508,1119.386353,7.741738,-0.035290,0.006324,-0.957778,-0.285266,885.555603,1187.255859,15.433784,0.022123,-0.015337,0.992013,0.123234,1058.651978,1136.094604,929.446350
9,0.037500,-0.033190,0.000737,-0.993197,-0.111617,1160.896484,1119.389771,7.744218,-0.035441,0.006356,-0.957812,-0.285132,885.596436,1187.219116,15.431334,0.022164,-0.015351,0.991998,0.123345,1058.765503,1136.043823,929.441223
10,0.041667,-0.033177,0.000754,-0.993196,-0.111625,1160.901245,1119.391235,7.742992,-0.035345,0.006304,-0.957784,-0.285237,885.585876,1187.249268,15.435703,0.022327,-0.015297,0.991988,0.123399,1058.883057,1136.000488,929.432617
11,0.045833,-0.033154,0.000730,-0.993195,-0.111645,1160.898560,1119.383667,7.742733,-0.035275,0.006331,-0.957761,-0.285325,885.562561,1187.246216,15.439982,0.022394,-0.015172,0.991978,0.123481,1059.009766,1135.939209,929.423401
12,0.050000,-0.033219,0.000749,-0.993192,-0.111647,1160.903442,1119.382446,7.741565,-0.035308,0.006311,-0.957750,-0.285358,885.553284,1187.248291,15.442614,0.022511,-0.015138,0.991964,0.123580,1059.128906,1135.897583,929.419861
13,0.054167,-0.033204,0.000756,-0.993189,-0.111679,1160.910156,1119.382080,7.732078,-0.035398,0.006371,-0.957760,-0.285312,885.559998,1187.243652,15.441029,0.022522,-0.015025,0.991958,0.123641,1059.248291,1135.841797,929.414246
14,0.058333,-0.033279,0.000754,-0.993186,-0.111687,1160.910522,1119.379028,7.730843,-0.035382,0.006340,-0.957747,-0.285357,885.563660,1187.236816,15.442235,0.022502,-0.014851,0.991939,0.123813,1059.388428,1135.796387,929.381897
15,0.062500,-0.033308,0.000759,-0.993181,-0.111720,1160.910645,1119.381714,7.725848,-0.035479,0.006402,-0.957748,-0.285339,885.570435,1187.240723,15.439751,0.022370,-0.014951,0.991924,0.123947,1059.514282,1135.742310,929.389526
16,0.066667,-0.033377,0.000770,-0.993179,-0.111720,1160.907959,1119.371704,7.731837,-0.035471,0.006407,-0.957751,-0.285332,885.567993,1187.242920,15.439381,0.022329,-0.014971,0.991913,0.124043,1059.617188,1135.684692,929.376953
17,0.070833,-0.033395,0.000748,-0.993172,-0.111771,1160.909302,1119.373535,7.728971,-0.035557,0.006422,-0.957740,-0.285356,885.570557,1187.240112,15.441604,0.022144,-0.015062,0.991897,0.124191,1059.739868,1135.635010,929.390503
18,0.075000,-0.033387,0.000739,-0.993173,-0.111766,1160.916382,1119.372681,7.722421,-0.035465,0.006409,-0.957740,-0.285369,885.568665,1187.234985,15.442501,0.022182,-0.015056,0.991891,0.124233,1059.865356,1135.587769,929.388794
19,0.079167,-0.033394,0.000726,-0.993173,-0.111767,1160.913208,1119.368896,7.725693,-0.035428,0.006356,-0.957733,-0.285398,885.573975,1187.224243,15.445117,0.022189,-0.015028,0.991885,0.124283,1059.981934,1135.550659,929.385193
20,0.083333,-0.033425,0.000740,-0.993173,-0.111759,1160.920776,1119.365845,7.728297,-0.035465,0.006377,-0.957736,-0.285383,885.574646,1187.224121,15.445839,0.022157,-0.015030,0.991871,0.124399,1060.109741,1135.495972,929.387146
21,0.087500,-0.033424,0.000790,-0.993172,-0.111764,1160.916748,1119.364136,7.721902,-0.035565,0.006508,-0.957747,-0.285331,885.574585,1187.242676,15.435736,0.022225,-0.014923,0.991862,0.124474,1060.245117,1135.446289,929.368774
22,0.091667,-0.033466,0.000769,-0.993173,-0.111748,1160.919434,1119.364990,7.723176,-0.035583,0.006489,-0.957741,-0.285349,885.575317,1187.236938,15.438425,0.022288,-0.014833,0.991850,0.124568,1060.378296,1135.391113,929.367798
23,0.095833,-0.033541,0.000801,-0.993167,-0.111773,1160.921265,1119.365601,7.719378,-0.035537,0.006450,-0.957731,-0.285388,885.579712,1187.225586,15.440931,0.022490,-0.014573,0.991835,0.124681,1060.529663,1135.352295,929.341003
24,0.100000,-0.033502,0.000782,-0.993166,-0.111799,1160.926758,1119.365845,7.716306,-0.035656,0.006535,-0.957740,-0.285344,885.583435,1187.234619,15.441061,0.022515,-0.014503,0.991824,0.124772,1060.644775,1135.302246,929.327576
25,0.104167,-0.033569,0.000790,-0.993162,-0.111808,1160.927124,1119.360474,7.714372,-0.035611,0.006521,-0.957740,-0.285347,885.582031,1187.225342,15.445468,0.022688,-0.014308,0.991815,0.124833,1060.774414,1135.265869,929.304565
26,0.108333,-0.033558,0.000758,-0.993161,-0.111827,1160.929321,1119.369995,7.717416,-0.035659,0.006550,-0.957731,-0.285373,885.585144,1187.223267,15.442856,0.022670,-0.014420,0.991791,0.125014,1060.917969,1135.210205,929.315186
27,0.112500,-0.033615,0.000803,-0.993157,-0.111839,1160.936157,1119.367310,7.715104,-0.035732,0.006587,-0.957730,-0.285365,885.585938,1187.230957,15.440502,0.022776,-0.014268,0.991769,0.125190,1061.076050,1135.180908,929.308899
28,0.116667,-0.033642,0.000808,-0.993155,-0.111852,1160.933472,1119.363892,7.714253,-0.035780,0.006627,-0.957728,-0.285364,885.588318,1187.232910,15.441927,0.022728,-0.014259,0.991762,0.125255,1061.201294,1135.137329,929.304749
29,0.120833,-0.033707,0.000798,-0.993154,-0.111840,1160.936279,1119.364014,7.715055,-0.035744,0.006569,-0.957726,-0.285377,885.591064,1187.223389,15.450395,0.022961,-0.013869,0.991750,0.125347,1061.322388,1135.098267,929.234497
30,0.125000,-0.033714,0.000792,-0.993153,-0.111845,1160.942627,1119.367798,7.715410,-0.035799,0.006621,-0.957726,-0.285368,885.590149,1187.229248,15.447100,0.021889,-0.018763,0.991697,0.125320,1061.151611,1134.800659,929.737549
31,0.129167,-0.033781,0.000810,-0.993150,-0.111859,1160.939087,1119.363770,7.716724,-0.035885,0.006650,-0.957725,-0.285362,885.593689,1187.227173,15.441622,0.021957,-0.018919,0.991682,0.125403,1061.267090,1134.748291,929.725403
32,0.133333,-0.033770,0.000812,-0.993146,-0.111896,1160.940308,1119.365112,7.711674,-0.035902,0.006645,-0.957722,-0.285368,885.595215,1187.227783,15.441785,0.022152,-0.018729,0.991677,0.125441,1061.383179,1134.718506,929.694702
