Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,-0.012633,0.057316,0.028346,-0.997874,-860.275574,-725.590332,35.586357,0.003230,0.021893,0.159026,-0.987026,-579.560181,-747.006287,34.008160,-0.049814,-0.006281,-0.027439,0.998362,-748.606995,-726.769836,955.762329
1,0.004167,-0.012667,0.057628,0.028389,-0.997854,-860.268677,-725.591370,35.575302,0.003230,0.022123,0.158947,-0.987034,-579.581177,-746.997803,34.023273,-0.049898,-0.006248,-0.027792,0.998348,-749.305176,-726.625671,955.665649
2,0.008333,-0.012631,0.057198,0.027747,-0.997897,-860.145264,-725.674622,35.639297,0.003286,0.022341,0.158904,-0.987036,-579.606018,-746.986633,34.030453,-0.049948,-0.006160,-0.027909,0.998343,-749.923218,-726.417542,955.719482
3,0.012500,-0.012715,0.057209,0.027788,-0.997894,-860.150452,-725.683350,35.628582,0.003317,0.022615,0.158832,-0.987041,-579.634338,-746.971863,34.038464,-0.049883,-0.006319,-0.027895,0.998346,-750.562866,-726.246399,955.703003
4,0.016667,-0.012711,0.057834,0.028487,-0.997839,-860.286438,-725.611450,35.572369,0.003389,0.022940,0.158780,-0.987042,-579.647827,-746.970215,34.038719,-0.049769,-0.002447,-0.030052,0.998306,-751.551086,-725.340759,956.251038
5,0.020833,-0.012757,0.057239,0.027793,-0.997892,-860.154907,-725.697083,35.631916,0.003472,0.023239,0.158691,-0.987049,-579.682190,-746.961670,34.045231,-0.050015,-0.006251,-0.028039,0.998335,-751.863098,-725.874817,955.769897
6,0.025000,-0.012772,0.057424,0.027852,-0.997880,-860.166321,-725.707336,35.636517,0.003491,0.023507,0.158702,-0.987041,-579.695374,-746.950989,34.054382,-0.050145,-0.006287,-0.028407,0.998318,-752.578064,-725.665283,955.694519
7,0.029167,-0.012678,0.057330,0.027834,-0.997887,-860.166565,-725.710999,35.630226,0.003554,0.023797,0.158572,-0.987054,-579.727539,-746.938843,34.064644,-0.050213,-0.006078,-0.028414,0.998316,-753.215149,-725.505859,955.788940
8,0.033333,-0.012704,0.056934,0.028448,-0.997892,-860.252991,-725.657227,35.564762,0.003695,0.024157,0.158514,-0.987054,-579.760681,-746.928223,34.066296,-0.050283,-0.006369,-0.028478,0.998309,-753.883301,-725.291443,955.755615
9,0.037500,-0.012547,0.055893,0.027876,-0.997969,-860.133728,-725.748108,35.619865,0.003823,0.024533,0.158375,-0.987067,-579.803467,-746.916626,34.075356,-0.050341,-0.006314,-0.028471,0.998306,-754.544067,-725.079346,955.828674
