Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,0.044677,-0.003248,0.964607,0.259859,1548.417114,1473.465698,2.090752,-0.003923,-0.005456,-0.796842,-0.604151,1366.255249,1677.697144,6.650250,-0.004089,0.078275,-0.877803,-0.472565,1454.137207,1539.325439,922.466980
1,0.004167,0.044540,-0.003211,0.964620,0.259833,1548.421997,1473.475830,2.090738,-0.003872,-0.005503,-0.796859,-0.604127,1366.265625,1677.718384,6.650482,-0.004159,0.078169,-0.877967,-0.472279,1453.529053,1539.643188,922.484314
2,0.008333,0.044553,-0.003148,0.964640,0.259759,1548.426025,1473.487793,2.099233,-0.003847,-0.005599,-0.796862,-0.604123,1366.277222,1677.731812,6.643062,-0.003953,0.077811,-0.878170,-0.471962,1452.847412,1539.947144,922.593933
3,0.012500,0.044439,-0.003121,0.964653,0.259730,1548.427979,1473.498169,2.101745,-0.003825,-0.005663,-0.796862,-0.604122,1366.292847,1677.744141,6.644076,-0.003955,0.077556,-0.878311,-0.471740,1452.141602,1540.241943,922.658936
4,0.016667,0.044363,-0.003059,0.964666,0.259697,1548.416382,1473.506104,2.114459,-0.003964,-0.005684,-0.796928,-0.604034,1366.305542,1677.773193,6.637535,-0.003683,0.077352,-0.878479,-0.471464,1451.394287,1540.536377,922.744385
5,0.020833,0.044238,-0.003014,0.964688,0.259635,1548.408569,1473.518188,2.126474,-0.003876,-0.005762,-0.796893,-0.604080,1366.321777,1677.788330,6.642222,-0.003589,0.077371,-0.878706,-0.471037,1450.714355,1540.900513,922.726074
6,0.025000,0.044121,-0.002965,0.964721,0.259534,1548.393433,1473.521484,2.136734,-0.003881,-0.005763,-0.796936,-0.604024,1366.343628,1677.821045,6.634855,-0.003576,0.077056,-0.878794,-0.470926,1450.028809,1541.140625,922.851135
7,0.029167,0.043901,-0.002928,0.964740,0.259500,1548.388062,1473.523438,2.144199,-0.003767,-0.005908,-0.796947,-0.604008,1366.351929,1677.832764,6.637074,-0.003409,0.077373,-0.879109,-0.470286,1449.202515,1541.429321,922.853455
8,0.033333,0.043775,-0.002895,0.964758,0.259458,1548.377197,1473.535645,2.149578,-0.003724,-0.006048,-0.797156,-0.603732,1366.375732,1677.879150,6.638189,-0.002953,0.077576,-0.879351,-0.469803,1448.396606,1541.684448,922.870605
9,0.037500,0.043545,-0.002806,0.964771,0.259447,1548.374390,1473.543945,2.153046,-0.003694,-0.006136,-0.797213,-0.603655,1366.393066,1677.909790,6.630025,-0.002948,0.077569,-0.879467,-0.469586,1447.771851,1541.982910,922.887878
10,0.041667,0.043320,-0.002827,0.964804,0.259364,1548.352417,1473.551270,2.154063,-0.003322,-0.006479,-0.797235,-0.603626,1366.412354,1677.923828,6.599783,-0.002836,0.077952,-0.879599,-0.469278,1447.007568,1542.233643,922.921265
11,0.045833,0.043155,-0.002773,0.964823,0.259321,1548.338379,1473.554443,2.173815,-0.003113,-0.006688,-0.797221,-0.603643,1366.420166,1677.935303,6.588463,-0.001950,0.081540,-0.879476,-0.468901,1446.126465,1542.424438,921.982971
12,0.050000,0.042995,-0.002736,0.964840,0.259281,1548.321167,1473.555664,2.177390,-0.003150,-0.006790,-0.797263,-0.603586,1366.412842,1677.946167,6.604434,-0.001689,0.082064,-0.879607,-0.468566,1445.355225,1542.733765,921.884155
13,0.054167,0.042760,-0.002761,0.964869,0.259213,1548.306763,1473.565186,2.183640,-0.002980,-0.006909,-0.797265,-0.603582,1366.440796,1677.974487,6.585649,-0.001490,0.082987,-0.879730,-0.468174,1444.570068,1543.053833,921.659546
14,0.058333,0.042596,-0.002741,0.964878,0.259207,1548.293335,1473.570923,2.193529,-0.002863,-0.007113,-0.797247,-0.603604,1366.450073,1677.996094,6.575792,-0.001353,0.083637,-0.879719,-0.468078,1443.901367,1543.340454,921.532959
15,0.062500,0.042290,-0.002717,0.964900,0.259174,1548.271729,1473.577515,2.197847,-0.002878,-0.007258,-0.797322,-0.603504,1366.446899,1677.999512,6.589868,-0.000823,0.084266,-0.879778,-0.467856,1443.153931,1543.667847,921.420837
16,0.066667,0.042028,-0.002728,0.964913,0.259169,1548.249268,1473.580444,2.209325,-0.002816,-0.007366,-0.797336,-0.603484,1366.456177,1678.020996,6.584625,-0.000369,0.083916,-0.879971,-0.467557,1442.179810,1543.900635,921.549194
17,0.070833,0.041818,-0.002726,0.964934,0.259126,1548.236694,1473.595947,2.213548,-0.002787,-0.007410,-0.797375,-0.603433,1366.470703,1678.048828,6.577239,-0.000052,0.084296,-0.880039,-0.467360,1441.497192,1544.202026,921.477112
18,0.075000,0.041416,-0.002671,0.964947,0.259141,1548.200684,1473.602295,2.235539,-0.002677,-0.007619,-0.797408,-0.603386,1366.482544,1678.068726,6.565493,0.000527,0.084807,-0.880135,-0.467087,1440.650879,1544.484009,921.438538
19,0.079167,0.041197,-0.002611,0.964957,0.259141,1548.181519,1473.609741,2.239001,-0.002551,-0.007415,-0.797435,-0.603354,1366.517944,1678.097534,6.589568,0.000580,0.084853,-0.880211,-0.466935,1439.949219,1544.738525,921.464233
20,0.083333,0.040953,-0.002631,0.964981,0.259089,1548.160522,1473.615723,2.251463,-0.002309,-0.007643,-0.797133,-0.603752,1366.543213,1678.055176,6.599903,0.001271,0.085543,-0.880401,-0.466449,1439.105835,1545.053101,921.447632
