Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,-0.023525,0.001928,-0.983154,0.181251,-255.040588,884.980713,34.465538,0.034662,0.000460,0.997481,-0.061891,-532.492188,758.856995,41.847767,0.023786,-0.009198,0.975125,-0.220184,-373.484650,810.627869,959.645020
1,0.004167,-0.023539,0.001924,-0.983159,0.181218,-255.038116,884.985168,34.464703,0.034702,0.000462,0.997479,-0.061898,-532.490356,758.859741,41.849937,0.023813,-0.009218,0.975131,-0.220152,-373.453613,810.626465,959.643738
2,0.008333,-0.023521,0.001962,-0.983159,0.181223,-255.037338,884.983704,34.465263,0.034619,0.000446,0.997483,-0.061874,-532.491333,758.860901,41.851692,0.023782,-0.009231,0.975129,-0.220167,-373.433105,810.626404,959.642273
3,0.012500,-0.023381,0.001999,-0.983156,0.181255,-255.037933,884.988647,34.467533,0.034623,0.000466,0.997482,-0.061894,-532.493042,758.855835,41.851173,0.023803,-0.009258,0.975133,-0.220142,-373.418396,810.629150,959.644348
4,0.016667,-0.023497,0.001943,-0.983156,0.181240,-255.036026,884.992798,34.472443,0.034608,0.000476,0.997484,-0.061863,-532.495850,758.857483,41.854633,0.023784,-0.009238,0.975139,-0.220120,-373.389038,810.629089,959.645752
5,0.020833,-0.023505,0.001923,-0.983153,0.181255,-255.035751,884.997681,34.471512,0.034573,0.000482,0.997486,-0.061859,-532.490845,758.855835,41.854546,0.023774,-0.009270,0.975150,-0.220070,-373.357391,810.618774,959.646912
6,0.025000,-0.023552,0.001955,-0.983152,0.181254,-255.032654,884.993408,34.466988,0.034578,0.000495,0.997486,-0.061858,-532.494873,758.856873,41.857826,0.023783,-0.009273,0.975150,-0.220068,-373.336182,810.621033,959.639648
7,0.029167,-0.023447,0.002000,-0.983156,0.181246,-255.033218,885.001465,34.464161,0.034618,0.000475,0.997484,-0.061870,-532.495850,758.857605,41.855541,0.023771,-0.009298,0.975154,-0.220054,-373.307526,810.625244,959.643005
8,0.033333,-0.023493,0.001955,-0.983156,0.181245,-255.032455,884.999329,34.469536,0.034651,0.000495,0.997483,-0.061865,-532.494080,758.858521,41.854561,0.023782,-0.009304,0.975167,-0.219993,-373.284027,810.630798,959.639954
9,0.037500,-0.023411,0.001998,-0.983162,0.181221,-255.032059,885.003357,34.469257,0.034629,0.000476,0.997483,-0.061872,-532.493286,758.860291,41.860176,0.023765,-0.009328,0.975168,-0.219988,-373.263672,810.638062,959.643127
