Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,0.028618,-0.008917,0.885725,0.463242,1315.250977,1962.027588,7.271868,0.034475,-0.011398,0.859750,0.509423,1098.870483,2229.353760,14.772152,-0.021428,0.022263,-0.881760,-0.470686,1222.459717,2067.657959,932.273071
1,0.004167,0.028699,-0.009009,0.885720,0.463244,1315.253418,1962.013062,7.282214,0.034510,-0.011379,0.859768,0.509390,1098.868042,2229.347900,14.769018,-0.021383,0.022268,-0.881771,-0.470666,1222.356323,2067.776611,932.250610
2,0.008333,0.028461,-0.008932,0.885725,0.463251,1315.251465,1962.008789,7.280362,0.034224,-0.011188,0.859739,0.509463,1098.871338,2229.358398,14.760607,-0.021306,0.022186,-0.881832,-0.470559,1222.234741,2067.920166,932.269226
3,0.012500,0.028544,-0.008983,0.885729,0.463237,1315.251465,1962.016846,7.278729,0.034238,-0.011189,0.859737,0.509466,1098.875000,2229.361084,14.757428,-0.021151,0.022160,-0.881908,-0.470426,1222.104126,2068.071777,932.284729
4,0.016667,0.028785,-0.008908,0.885783,0.463120,1315.253418,1962.040771,7.269313,0.034371,-0.011363,0.859789,0.509365,1098.871338,2229.375244,14.758565,-0.021111,0.022223,-0.881955,-0.470335,1221.982788,2068.196533,932.269653
5,0.020833,0.028594,-0.008859,0.885761,0.463176,1315.255005,1962.026001,7.276727,0.034288,-0.011298,0.859785,0.509378,1098.867310,2229.369629,14.763148,-0.021041,0.022280,-0.882003,-0.470246,1221.864990,2068.327637,932.268494
6,0.025000,0.028438,-0.008885,0.885757,0.463192,1315.246704,1962.018799,7.263262,0.034168,-0.011254,0.859757,0.509435,1098.868652,2229.380371,14.755028,-0.021025,0.022236,-0.882074,-0.470117,1221.756348,2068.478027,932.304565
7,0.029167,0.028515,-0.008909,0.885755,0.463191,1315.259033,1962.019165,7.266866,0.034294,-0.011272,0.859817,0.509325,1098.875000,2229.379150,14.762675,-0.020974,0.022317,-0.882200,-0.469878,1221.621216,2068.636719,932.321045
8,0.033333,0.028684,-0.008936,0.885750,0.463189,1315.269165,1962.013062,7.273766,0.034183,-0.011221,0.859812,0.509342,1098.870605,2229.392334,14.766746,-0.020897,0.022553,-0.882315,-0.469654,1221.488403,2068.769775,932.308777
9,0.037500,0.028636,-0.008858,0.885757,0.463181,1315.259277,1962.003906,7.265903,0.034198,-0.011202,0.859829,0.509313,1098.865967,2229.388916,14.768808,-0.020973,0.022684,-0.882431,-0.469426,1221.382935,2068.915039,932.293335
10,0.041667,0.028767,-0.008893,0.885789,0.463110,1315.271851,1962.029419,7.264729,0.034038,-0.011096,0.859844,0.509300,1098.861206,2229.388428,14.757537,-0.020944,0.022843,-0.882547,-0.469201,1221.258667,2069.063721,932.303589
11,0.045833,0.028811,-0.008928,0.885746,0.463190,1315.270508,1962.018188,7.270276,0.034126,-0.011102,0.859877,0.509239,1098.863770,2229.399658,14.760240,-0.020949,0.023063,-0.882685,-0.468931,1221.117432,2069.239990,932.307373
12,0.050000,0.028921,-0.008934,0.885737,0.463200,1315.279419,1962.013916,7.267538,0.034135,-0.011170,0.859894,0.509208,1098.862183,2229.411133,14.759192,-0.020986,0.023323,-0.882825,-0.468653,1220.989380,2069.393799,932.276489
13,0.054167,0.028926,-0.008881,0.885734,0.463205,1315.286133,1962.002808,7.260335,0.034060,-0.011099,0.859909,0.509189,1098.864502,2229.414551,14.763468,-0.021071,0.023561,-0.882944,-0.468413,1220.863159,2069.550293,932.263062
