Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,0.027870,-0.010402,0.884267,0.466034,699.392090,166.381668,12.026874,-0.038505,0.015438,-0.841688,-0.538369,515.202759,400.441162,20.288443,-0.022171,0.015612,-0.907062,-0.420123,627.062317,252.744827,935.760864
1,0.004167,0.027749,-0.010403,0.884291,0.465994,699.395020,166.385574,12.029993,-0.038508,0.015419,-0.841685,-0.538373,515.203857,400.441956,20.288530,-0.022182,0.015662,-0.907035,-0.420179,627.052490,252.703613,935.757019
2,0.008333,0.027752,-0.010356,0.884275,0.466027,699.392456,166.392929,12.026749,-0.038523,0.015431,-0.841684,-0.538374,515.205566,400.444153,20.288927,-0.022158,0.015685,-0.907004,-0.420246,627.035156,252.644119,935.752869
3,0.012500,0.027763,-0.010428,0.884246,0.466079,699.392456,166.380722,12.028612,-0.038523,0.015460,-0.841682,-0.538376,515.204834,400.437164,20.289240,-0.022181,0.015716,-0.906959,-0.420341,627.019409,252.579834,935.739014
4,0.016667,0.027842,-0.010412,0.884257,0.466053,699.385986,166.388626,12.031013,-0.038529,0.015443,-0.841695,-0.538355,515.206116,400.440063,20.291500,-0.022168,0.015731,-0.906947,-0.420366,627.009766,252.533401,935.744690
5,0.020833,0.027793,-0.010413,0.884277,0.466018,699.391357,166.386810,12.022577,-0.038552,0.015480,-0.841675,-0.538384,515.207581,400.438904,20.286205,-0.022184,0.015760,-0.906905,-0.420457,626.993835,252.472244,935.733154
6,0.025000,0.027841,-0.010458,0.884277,0.466015,699.387451,166.390030,12.025049,-0.038590,0.015513,-0.841683,-0.538369,515.207336,400.439209,20.288649,-0.022150,0.015791,-0.906846,-0.420584,626.994324,252.422989,935.722351
7,0.029167,0.027308,-0.010072,0.884352,0.465913,699.399658,166.381500,12.065542,-0.038547,0.015496,-0.841694,-0.538354,515.207031,400.438751,20.288429,-0.022109,0.015788,-0.906807,-0.420671,626.971741,252.361420,935.723694
8,0.033333,0.027708,-0.010432,0.884289,0.466000,699.393982,166.388184,12.020494,-0.038592,0.015528,-0.841687,-0.538361,515.207275,400.436127,20.289534,-0.022114,0.015833,-0.906791,-0.420701,626.956909,252.307922,935.724243
9,0.037500,0.027724,-0.010497,0.884270,0.466034,699.385315,166.385086,12.022598,-0.038559,0.015491,-0.841680,-0.538375,515.206726,400.430084,20.289873,-0.022125,0.015859,-0.906754,-0.420781,626.940369,252.245132,935.710327
10,0.041667,0.027848,-0.010464,0.884278,0.466012,699.386292,166.388519,12.023414,-0.038587,0.015517,-0.841674,-0.538382,515.205383,400.434174,20.291069,-0.022121,0.015876,-0.906725,-0.420841,626.922913,252.184387,935.697937
11,0.045833,0.027769,-0.010448,0.884314,0.465948,699.387146,166.393127,12.019834,-0.038601,0.015555,-0.841671,-0.538384,515.206360,400.432831,20.292303,-0.022132,0.015899,-0.906700,-0.420895,626.908691,252.130188,935.693787
12,0.050000,0.027645,-0.010445,0.884290,0.466001,699.392639,166.386551,12.021050,-0.038593,0.015540,-0.841678,-0.538375,515.207642,400.434113,20.287283,-0.022101,0.015884,-0.906667,-0.420968,626.887878,252.067383,935.691467
13,0.054167,0.027713,-0.010433,0.884277,0.466023,699.388916,166.386429,12.019676,-0.038604,0.015578,-0.841664,-0.538395,515.208069,400.429840,20.285769,-0.022141,0.015909,-0.906638,-0.421027,626.872742,252.011932,935.682312
14,0.058333,0.027689,-0.010454,0.884289,0.466000,699.392090,166.386627,12.021647,-0.038617,0.015593,-0.841682,-0.538365,515.214355,400.431702,20.287989,-0.022124,0.015903,-0.906600,-0.421111,626.860168,251.950867,935.668335
15,0.062500,0.027310,-0.010107,0.884352,0.465911,699.396240,166.380905,12.061146,-0.038625,0.015592,-0.841678,-0.538371,515.210022,400.428986,20.290142,-0.022158,0.015925,-0.906572,-0.421168,626.837280,251.881485,935.662109
16,0.066667,0.027701,-0.010482,0.884302,0.465975,699.388245,166.388275,12.016777,-0.038649,0.015585,-0.841654,-0.538406,515.209167,400.427917,20.286743,-0.022159,0.015937,-0.906539,-0.421238,626.823669,251.827423,935.654968
17,0.070833,0.027760,-0.010455,0.884299,0.465978,699.385498,166.393661,12.011615,-0.038626,0.015581,-0.841670,-0.538384,515.210754,400.426147,20.284563,-0.022154,0.015916,-0.906516,-0.421290,626.809753,251.766449,935.648682
18,0.075000,0.027298,-0.010153,0.884342,0.465930,699.387268,166.377960,12.061316,-0.038674,0.015618,-0.841670,-0.538379,515.212158,400.421783,20.289312,-0.022211,0.015917,-0.906484,-0.421355,626.792725,251.706100,935.639221
19,0.079167,0.027678,-0.010491,0.884291,0.465996,699.384521,166.386337,12.019061,-0.038676,0.015580,-0.841656,-0.538402,515.212158,400.421234,20.287909,-0.022196,0.015942,-0.906466,-0.421394,626.778931,251.653137,935.639709
20,0.083333,0.027670,-0.010461,0.884261,0.466056,699.383301,166.384674,12.015041,-0.038714,0.015630,-0.841655,-0.538400,515.209961,400.424957,20.289268,-0.022174,0.015948,-0.906440,-0.421451,626.773804,251.596359,935.628540
21,0.087500,0.027689,-0.010487,0.884239,0.466094,699.377808,166.376755,12.022774,-0.038715,0.015660,-0.841660,-0.538391,515.210693,400.422089,20.291239,-0.022210,0.015928,-0.906416,-0.421501,626.754944,251.525375,935.621216
22,0.091667,0.027816,-0.010547,0.884246,0.466072,699.376831,166.380417,12.024048,-0.038671,0.015618,-0.841654,-0.538404,515.211975,400.418030,20.288443,-0.022235,0.015947,-0.906397,-0.421540,626.746216,251.473343,935.616089
23,0.095833,0.027264,-0.010151,0.884365,0.465888,699.383911,166.376007,12.064217,-0.038691,0.015636,-0.841648,-0.538412,515.214539,400.421478,20.288643,-0.022240,0.015945,-0.906371,-0.421595,626.736023,251.421097,935.609253
24,0.100000,0.027769,-0.010561,0.884263,0.466044,699.376709,166.379410,12.023603,-0.038737,0.015656,-0.841653,-0.538400,515.212952,400.420471,20.287642,-0.022222,0.015904,-0.906348,-0.421647,626.721069,251.357407,935.609680
25,0.104167,0.027819,-0.010596,0.884231,0.466100,699.375000,166.376694,12.022843,-0.038741,0.015681,-0.841656,-0.538395,515.212219,400.423035,20.290573,-0.022207,0.015926,-0.906330,-0.421687,626.711548,251.298523,935.610474
26,0.108333,0.027684,-0.010576,0.884245,0.466082,699.373901,166.376068,12.019976,-0.038717,0.015675,-0.841663,-0.538386,515.213013,400.417328,20.293709,-0.022180,0.015896,-0.906304,-0.421744,626.694458,251.228027,935.608826
27,0.112500,0.027674,-0.010570,0.884229,0.466113,699.375427,166.376190,12.019262,-0.038742,0.015644,-0.841640,-0.538420,515.214294,400.416626,20.285755,-0.022213,0.015903,-0.906280,-0.421794,626.685852,251.162704,935.597595
28,0.116667,0.027677,-0.010598,0.884253,0.466067,699.374756,166.376572,12.019341,-0.038772,0.015710,-0.841645,-0.538408,515.209534,400.415955,20.292093,-0.022204,0.015933,-0.906262,-0.421831,626.676208,251.102570,935.595276
29,0.120833,0.027628,-0.010556,0.884273,0.466033,699.370605,166.383286,12.015404,-0.038771,0.015740,-0.841662,-0.538381,515.213806,400.415558,20.287001,-0.022193,0.015887,-0.906249,-0.421862,626.668701,251.044601,935.593750
30,0.125000,0.027656,-0.010578,0.884274,0.466029,699.375793,166.382050,12.012843,-0.038782,0.015716,-0.841633,-0.538427,515.213440,400.408539,20.290375,-0.022202,0.015882,-0.906232,-0.421900,626.658691,250.983978,935.591980
31,0.129167,0.027574,-0.010548,0.884250,0.466079,699.372314,166.376663,12.016708,-0.038785,0.015762,-0.841631,-0.538428,515.211426,400.406006,20.292471,-0.022186,0.015887,-0.906215,-0.421936,626.641785,250.918869,935.589233
