Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,-0.034121,-0.010548,-0.849496,0.526385,1776.462769,901.760620,-2.863413,-0.012898,0.004060,-0.876063,0.482008,1666.805664,644.327515,2.071282,-0.043763,0.008964,-0.855507,0.515861,1756.429321,784.980164,923.912598
1,0.004167,-0.033892,-0.010383,-0.849485,0.526421,1776.451294,901.759644,-2.861794,-0.012956,0.004065,-0.876095,0.481948,1666.818481,644.322327,2.070037,-0.043503,0.009028,-0.855532,0.515839,1756.186890,784.956665,923.938232
2,0.008333,-0.033883,-0.010410,-0.849477,0.526434,1776.449097,901.743713,-2.843560,-0.012968,0.004115,-0.876102,0.481934,1666.821777,644.316589,2.068684,-0.043245,0.009031,-0.855540,0.515848,1755.927979,784.926147,923.941833
3,0.012500,-0.033713,-0.010321,-0.849450,0.526490,1776.442261,901.732117,-2.849460,-0.012955,0.004235,-0.876077,0.481978,1666.830078,644.312622,2.057873,-0.043009,0.008883,-0.855547,0.515859,1755.662598,784.895264,923.921814
4,0.016667,-0.033587,-0.010263,-0.849415,0.526555,1776.436890,901.720825,-2.853238,-0.012889,0.004289,-0.876065,0.482002,1666.833496,644.296570,2.055279,-0.042782,0.008798,-0.855540,0.515891,1755.395020,784.838684,923.900635
5,0.020833,-0.033330,-0.010138,-0.849393,0.526610,1776.428711,901.714294,-2.853131,-0.012841,0.004337,-0.876035,0.482057,1666.838745,644.287964,2.049212,-0.042545,0.008683,-0.855565,0.515871,1755.123901,784.778442,923.868896
6,0.025000,-0.033155,-0.010102,-0.849361,0.526673,1776.419312,901.706360,-2.850030,-0.012897,0.004366,-0.876008,0.482104,1666.841431,644.275940,2.033872,-0.042343,0.008610,-0.855560,0.515898,1754.872803,784.712830,923.822266
7,0.029167,-0.033074,-0.010124,-0.849312,0.526757,1776.409912,901.690430,-2.848262,-0.012844,0.004370,-0.875987,0.482143,1666.836914,644.268860,2.034074,-0.042193,0.008665,-0.855560,0.515909,1754.607666,784.638550,923.777283
8,0.033333,-0.032865,-0.009996,-0.849279,0.526825,1776.402100,901.686279,-2.852542,-0.012865,0.004389,-0.875927,0.482253,1666.829102,644.271606,2.022331,-0.042089,0.008717,-0.855567,0.515905,1754.340332,784.548767,923.729431
9,0.037500,-0.032793,-0.009948,-0.849240,0.526893,1776.383545,901.679993,-2.850582,-0.012799,0.004425,-0.875860,0.482374,1666.813477,644.259766,2.015406,-0.042022,0.008696,-0.855570,0.515905,1754.082031,784.466980,923.670654
