Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,0.018859,0.012221,0.600771,-0.799105,1436.874023,1648.966553,4.781554,0.035676,0.020014,0.677985,-0.733936,1542.018311,1350.985718,5.767659,-0.000609,-0.009205,-0.555684,0.831342,1511.483643,1546.463623,927.315125
1,0.004167,0.018909,0.012340,0.600767,-0.799106,1436.875610,1648.968628,4.787742,0.035701,0.019957,0.677995,-0.733928,1542.031494,1350.962891,5.761226,-0.000529,-0.009123,-0.555825,0.831249,1511.248169,1546.599609,927.390686
2,0.008333,0.018946,0.012354,0.600748,-0.799119,1436.873657,1648.971802,4.788139,0.035205,0.019226,0.678075,-0.733898,1542.046387,1350.982300,5.766135,-0.000521,-0.009062,-0.555951,0.831165,1511.046875,1546.786133,927.425415
3,0.012500,0.018996,0.012450,0.600736,-0.799125,1436.875977,1648.977173,4.791193,0.035263,0.019302,0.678148,-0.733825,1542.059082,1350.952881,5.790277,-0.000557,-0.009141,-0.556081,0.831078,1510.846924,1547.027344,927.418884
4,0.016667,0.019051,0.012531,0.600731,-0.799126,1436.869995,1648.989380,4.796919,0.035271,0.019213,0.678169,-0.733807,1542.076660,1350.940674,5.795300,-0.000543,-0.009137,-0.556221,0.830984,1510.589844,1547.232788,927.459839
5,0.020833,0.019058,0.012559,0.600758,-0.799105,1436.866577,1648.992310,4.795241,0.035183,0.018896,0.678172,-0.733817,1542.085938,1350.937988,5.766654,-0.000566,-0.009187,-0.556225,0.830981,1510.290527,1547.487793,927.468811
6,0.025000,0.019081,0.012557,0.600756,-0.799106,1436.873169,1648.988892,4.797813,0.035162,0.018729,0.678229,-0.733770,1542.095703,1350.928589,5.767019,-0.000453,-0.009088,-0.556337,0.830907,1509.970825,1547.682251,927.543762
7,0.029167,0.019187,0.012726,0.600751,-0.799104,1436.872803,1648.999756,4.807937,0.035219,0.018648,0.678233,-0.733766,1542.114502,1350.911133,5.769977,-0.000297,-0.009114,-0.556517,0.830786,1509.663574,1547.853394,927.625610
8,0.033333,0.019141,0.012638,0.600750,-0.799107,1436.879395,1648.996216,4.804067,0.035274,0.018508,0.678267,-0.733735,1542.127930,1350.895996,5.775746,-0.000202,-0.009230,-0.556721,0.830648,1509.402466,1548.110229,927.632324
9,0.037500,0.019243,0.012796,0.600744,-0.799108,1436.881836,1649.005005,4.806472,0.035309,0.018402,0.678301,-0.733705,1542.144043,1350.878052,5.775613,-0.000071,-0.009276,-0.556941,0.830500,1509.138916,1548.333740,927.660034
10,0.041667,0.019235,0.012812,0.600765,-0.799091,1436.887573,1649.004639,4.806104,0.035397,0.018281,0.678334,-0.733673,1542.161133,1350.868164,5.779630,-0.000006,-0.009354,-0.557012,0.830452,1508.818848,1548.614258,927.664612
11,0.045833,0.019331,0.012882,0.600823,-0.799044,1436.891479,1649.006348,4.813739,0.035541,0.018228,0.678382,-0.733623,1542.179688,1350.855835,5.776628,0.000123,-0.009207,-0.557087,0.830403,1508.508789,1548.835449,927.720337
12,0.050000,0.019347,0.012893,0.600824,-0.799043,1436.885864,1649.015991,4.816258,0.035688,0.018163,0.678396,-0.733604,1542.195312,1350.835693,5.778367,0.000216,-0.009205,-0.557255,0.830290,1508.170166,1549.050171,927.795044
13,0.054167,0.019400,0.012896,0.600838,-0.799031,1436.891968,1649.013062,4.813534,0.035780,0.018047,0.678396,-0.733602,1542.208374,1350.828979,5.780146,0.000301,-0.009221,-0.557442,0.830165,1507.791260,1549.276855,927.874512
14,0.058333,0.019483,0.013035,0.600858,-0.799012,1436.899780,1649.013428,4.816230,0.035933,0.017971,0.678407,-0.733587,1542.220825,1350.823486,5.786836,0.000349,-0.009392,-0.557673,0.830008,1507.438965,1549.552124,927.903198
15,0.062500,0.019511,0.013178,0.600869,-0.799001,1436.892212,1649.028198,4.816063,0.036093,0.017939,0.678420,-0.733568,1542.237549,1350.811890,5.789527,0.000502,-0.009250,-0.557778,0.829939,1507.018188,1549.803101,927.980652
16,0.066667,0.019549,0.013190,0.600867,-0.799001,1436.901367,1649.036987,4.821632,0.036215,0.017867,0.678438,-0.733547,1542.254150,1350.806641,5.792727,0.000562,-0.009179,-0.557923,0.829842,1506.690308,1550.099121,927.994324
17,0.070833,0.019616,0.013212,0.600885,-0.798986,1436.904419,1649.037109,4.828815,0.036367,0.017818,0.678450,-0.733530,1542.268799,1350.795776,5.803738,0.000635,-0.009080,-0.558111,0.829716,1506.301758,1550.355957,928.054688
18,0.075000,0.019671,0.013330,0.600903,-0.798969,1436.908936,1649.041138,4.828731,0.036502,0.017708,0.678480,-0.733498,1542.286621,1350.789673,5.811056,0.000747,-0.008968,-0.558192,0.829663,1505.838989,1550.610718,928.144897
