Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,-0.032625,-0.035909,-0.693164,0.719145,-384.871918,761.642944,35.399597,0.029209,0.012807,0.811889,-0.582940,-405.767365,470.391144,38.939613,-0.013914,0.012290,0.678663,-0.734216,-396.715607,661.892212,968.135620
1,0.004167,-0.032611,-0.035903,-0.693185,0.719126,-384.879395,761.632874,35.398518,0.029761,0.012780,0.811785,-0.583057,-405.789093,470.423706,38.881462,-0.013425,0.011979,0.678654,-0.734237,-397.057648,661.981323,968.117432
2,0.008333,-0.032592,-0.035897,-0.693211,0.719102,-384.885590,761.623779,35.399677,0.029949,0.012823,0.811727,-0.583127,-405.781067,470.445892,38.883770,-0.013039,0.011669,0.678632,-0.734270,-397.378387,662.073547,968.106079
3,0.012500,-0.032567,-0.035877,-0.693211,0.719104,-384.887329,761.614685,35.393639,0.029946,0.012843,0.811713,-0.583147,-405.769745,470.456421,38.896297,-0.012700,0.011324,0.678670,-0.734246,-397.689056,662.153259,968.101929
4,0.016667,-0.032499,-0.035785,-0.693244,0.719080,-384.890289,761.602722,35.397194,0.029954,0.013174,0.811629,-0.583256,-405.773102,470.507935,38.922165,-0.012289,0.011004,0.678690,-0.734240,-398.036102,662.205200,968.084839
5,0.020833,-0.032555,-0.035639,-0.693313,0.719018,-384.884521,761.601074,35.409203,0.029796,0.013098,0.811738,-0.583113,-405.735138,470.492676,38.964088,-0.012061,0.010720,0.678697,-0.734241,-398.392517,662.275940,968.093079
6,0.025000,-0.032539,-0.035650,-0.693328,0.719004,-384.888672,761.595947,35.414055,0.029804,0.013079,0.811737,-0.583116,-405.702545,470.510620,38.987270,-0.011766,0.010412,0.678745,-0.734206,-398.751190,662.318176,968.089050
7,0.029167,-0.032393,-0.035686,-0.693334,0.719003,-384.898499,761.579102,35.404003,0.030023,0.013122,0.811713,-0.583136,-405.688171,470.517731,38.991638,-0.011453,0.010042,0.678807,-0.734158,-399.104858,662.376038,968.098267
8,0.033333,-0.032393,-0.035664,-0.693355,0.718984,-384.896881,761.564453,35.400753,0.030448,0.013262,0.811539,-0.583353,-405.697693,470.568970,38.967052,-0.010890,0.009598,0.678882,-0.734104,-399.476807,662.447266,968.125183
9,0.037500,-0.032319,-0.035608,-0.693373,0.718973,-384.903656,761.554138,35.397839,0.030513,0.013302,0.811514,-0.583384,-405.680817,470.581177,38.979355,-0.010397,0.009190,0.678886,-0.734113,-399.842468,662.522156,968.140381
10,0.041667,-0.032286,-0.035599,-0.693403,0.718945,-384.901306,761.541931,35.399448,0.030604,0.013340,0.811466,-0.583445,-405.666809,470.600769,38.981998,-0.010079,0.008814,0.678955,-0.734058,-400.208435,662.565857,968.148926
11,0.045833,-0.032240,-0.035567,-0.693439,0.718914,-384.902802,761.522156,35.401855,0.030585,0.013419,0.811479,-0.583426,-405.653229,470.625885,39.002251,-0.009644,0.008346,0.678826,-0.734188,-400.585663,662.566956,968.238281
12,0.050000,-0.032215,-0.035530,-0.693473,0.718885,-384.901611,761.519165,35.407009,0.030427,0.013270,0.811617,-0.583246,-405.617340,470.589905,39.036301,-0.009616,0.008054,0.678861,-0.734159,-401.005646,662.578430,968.257202
13,0.054167,-0.032200,-0.035503,-0.693552,0.718810,-384.903961,761.499573,35.404461,0.030394,0.013228,0.811641,-0.583216,-405.596893,470.596588,39.049759,-0.009238,0.007725,0.679095,-0.733952,-401.418549,662.577576,968.216919
