Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,-0.028209,0.031507,-0.448286,-0.892889,453.434601,1547.780518,21.606415,-0.017034,0.014844,-0.554768,-0.831698,507.646332,1806.225952,25.750744,0.005807,0.022970,-0.559411,-0.828552,503.296539,1593.989990,947.880310
1,0.004167,-0.028017,0.031333,-0.448437,-0.892826,453.439392,1547.810547,21.616144,-0.016849,0.014439,-0.554937,-0.831597,507.715515,1806.341553,25.727884,0.005712,0.023075,-0.560284,-0.827959,503.001160,1594.671875,947.879761
2,0.008333,-0.027834,0.031217,-0.448598,-0.892755,453.435944,1547.838623,21.622854,-0.016654,0.013968,-0.555054,-0.831530,507.746460,1806.469849,25.688124,0.005667,0.023331,-0.561233,-0.827310,502.731506,1595.398071,947.870605
3,0.012500,-0.027734,0.031098,-0.448737,-0.892692,453.436523,1547.862183,21.621775,-0.016319,0.013359,-0.555194,-0.831454,507.736908,1806.591431,25.651262,0.005365,0.023570,-0.562078,-0.826731,502.469910,1596.109253,947.870361
4,0.016667,-0.027521,0.030942,-0.448877,-0.892633,453.442047,1547.884399,21.617647,-0.015805,0.012423,-0.555341,-0.831380,507.727936,1806.685303,25.588140,0.005107,0.023727,-0.563017,-0.826089,502.220276,1596.864380,947.859009
5,0.020833,-0.027406,0.030771,-0.448982,-0.892590,453.448792,1547.906250,21.622263,-0.014623,0.010101,-0.555451,-0.831359,507.700317,1806.730591,25.461246,0.004700,0.024016,-0.563874,-0.825498,501.960205,1597.589478,947.855164
6,0.025000,-0.027270,0.030675,-0.449060,-0.892559,453.441528,1547.924316,21.624842,-0.013321,0.007421,-0.555835,-0.831153,507.595947,1806.741089,25.300850,0.004385,0.024283,-0.564667,-0.824950,501.670532,1598.335205,947.855042
7,0.029167,-0.027176,0.030615,-0.449168,-0.892509,453.443054,1547.937866,21.632536,-0.013197,0.007157,-0.555864,-0.831138,507.614075,1806.775269,25.282801,0.004084,0.024478,-0.565534,-0.824351,501.444336,1599.100464,947.866394
8,0.033333,-0.027047,0.030494,-0.449253,-0.892474,453.434113,1547.945679,21.634405,-0.013236,0.007151,-0.555876,-0.831129,507.628265,1806.797729,25.272079,0.003716,0.024870,-0.566321,-0.823801,501.205017,1599.847778,947.825684
9,0.037500,-0.027045,0.030513,-0.449276,-0.892462,453.442841,1547.955566,21.639130,-0.013307,0.007068,-0.555865,-0.831136,507.637390,1806.785034,25.246094,0.003673,0.024959,-0.566892,-0.823406,500.945862,1600.644409,947.866821
10,0.041667,-0.026726,0.030284,-0.449356,-0.892439,453.419312,1547.972656,21.623293,-0.013434,0.007192,-0.555817,-0.831165,507.652100,1806.779541,25.233278,0.003605,0.025040,-0.567314,-0.823113,500.638855,1601.435181,947.936218
