Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,0.003285,-0.010484,-0.001845,0.999938,622.413757,-667.947266,9.693628,0.000298,-0.023581,-0.141692,0.989630,961.710022,-688.421997,6.564150,-0.005665,0.004492,0.018409,-0.999804,779.935181,-669.817566,929.189636
1,0.004167,0.003284,-0.010552,-0.001889,0.999937,622.415039,-667.955872,9.695640,0.000258,-0.023565,-0.141673,0.989633,961.710205,-688.425171,6.566258,-0.005543,0.004643,0.018548,-0.999802,779.913574,-669.839844,929.207764
2,0.008333,0.003303,-0.010504,-0.001881,0.999938,622.418701,-667.954529,9.695880,0.000282,-0.023580,-0.141681,0.989631,961.709473,-688.423828,6.563007,-0.005495,0.004705,0.018504,-0.999803,779.919067,-669.824158,929.220337
3,0.012500,0.003318,-0.010553,-0.001855,0.999937,622.414062,-667.955505,9.703824,0.000272,-0.023555,-0.141668,0.989634,961.706543,-688.417236,6.563247,-0.005381,0.004762,0.018458,-0.999804,779.923706,-669.812256,929.229065
4,0.016667,0.003332,-0.010537,-0.001865,0.999937,622.412842,-667.961060,9.698689,0.000288,-0.023592,-0.141669,0.989633,961.705811,-688.418518,6.568500,-0.005342,0.004801,0.018414,-0.999805,779.926758,-669.801147,929.247192
5,0.020833,0.003374,-0.010591,-0.001855,0.999937,622.423828,-667.952942,9.704300,0.000252,-0.023591,-0.141649,0.989636,961.703186,-688.419006,6.566492,-0.005304,0.004790,0.018396,-0.999805,779.929932,-669.792419,929.246948
6,0.025000,0.003294,-0.010512,-0.001829,0.999938,622.421082,-667.950134,9.695855,0.000269,-0.023596,-0.141663,0.989634,961.705383,-688.419861,6.573677,-0.005572,0.004478,0.018279,-0.999807,779.958069,-669.781799,929.202026
7,0.029167,0.003349,-0.010493,-0.001849,0.999938,622.419983,-667.944885,9.698553,0.000279,-0.023622,-0.141676,0.989631,961.707947,-688.416931,6.566831,-0.005584,0.004575,0.018463,-0.999803,779.932434,-669.822021,929.211609
8,0.033333,0.003322,-0.010497,-0.001857,0.999938,622.425293,-667.945679,9.700050,0.000259,-0.023647,-0.141671,0.989631,961.707825,-688.415039,6.570835,-0.005561,0.004554,0.018427,-0.999804,779.933716,-669.819214,929.193237
9,0.037500,0.003325,-0.010578,-0.001830,0.999937,622.421997,-667.950684,9.701746,0.000281,-0.023628,-0.141664,0.989633,961.704712,-688.409180,6.568223,-0.005529,0.004660,0.018351,-0.999806,779.945251,-669.811523,929.212463
10,0.041667,0.003348,-0.010598,-0.001843,0.999937,622.426697,-667.956787,9.698848,0.000295,-0.023601,-0.141646,0.989636,961.707764,-688.408875,6.566720,-0.005418,0.004760,0.018299,-0.999807,779.949646,-669.784668,929.223328
11,0.045833,0.003309,-0.010529,-0.001817,0.999937,622.424622,-667.947754,9.700484,0.000248,-0.023599,-0.141633,0.989638,961.701538,-688.407410,6.571489,-0.005346,0.004787,0.018223,-0.999808,779.954163,-669.765869,929.232178
12,0.050000,0.003285,-0.010480,-0.001855,0.999938,622.424988,-667.952698,9.701029,0.000269,-0.023623,-0.141655,0.989634,961.708923,-688.407532,6.571124,-0.005344,0.004794,0.018191,-0.999809,779.951904,-669.759705,929.238037
13,0.054167,0.003294,-0.010459,-0.001819,0.999938,622.427002,-667.950073,9.697340,0.000257,-0.023652,-0.141647,0.989635,961.709778,-688.408508,6.569118,-0.005344,0.004782,0.018196,-0.999809,779.955505,-669.753113,929.242249
14,0.058333,0.003336,-0.010489,-0.001827,0.999938,622.424194,-667.947510,9.699688,0.000262,-0.023616,-0.141652,0.989635,961.706665,-688.411987,6.568565,-0.005584,0.004446,0.018071,-0.999811,779.987305,-669.745361,929.197998
15,0.062500,0.003303,-0.010520,-0.001838,0.999938,622.433411,-667.949951,9.701032,0.000261,-0.023626,-0.141638,0.989636,961.705933,-688.403259,6.566884,-0.005619,0.004580,0.018261,-0.999807,779.954102,-669.776794,929.200562
16,0.066667,0.003267,-0.010465,-0.001845,0.999938,622.428833,-667.950684,9.691972,0.000288,-0.023583,-0.141618,0.989640,961.701721,-688.399048,6.572096,-0.005811,0.004261,0.018046,-0.999811,779.994812,-669.749756,929.135742
17,0.070833,0.003310,-0.010449,-0.001838,0.999938,622.427673,-667.949036,9.693357,0.000253,-0.023613,-0.141637,0.989637,961.701782,-688.401550,6.571092,-0.005898,0.004291,0.018004,-0.999811,779.998169,-669.761597,929.133667
18,0.075000,0.003305,-0.010471,-0.001857,0.999938,622.425110,-667.948486,9.697989,0.000256,-0.023625,-0.141641,0.989636,961.704529,-688.405701,6.571125,-0.005889,0.004417,0.017935,-0.999812,779.999573,-669.732422,929.128357
19,0.079167,0.003312,-0.010519,-0.001865,0.999938,622.423645,-667.943604,9.699889,0.000240,-0.023693,-0.141666,0.989631,961.706787,-688.403320,6.569736,-0.005736,0.004533,0.017814,-0.999815,780.000366,-669.703979,929.144348
20,0.083333,0.003337,-0.010510,-0.001833,0.999938,622.426453,-667.942749,9.699978,0.000192,-0.023653,-0.141657,0.989633,961.706177,-688.403564,6.568392,-0.005540,0.004691,0.017746,-0.999816,780.010193,-669.660339,929.157227
21,0.087500,0.003298,-0.010450,-0.001833,0.999938,622.425964,-667.952820,9.700579,0.000202,-0.023651,-0.141646,0.989635,961.707336,-688.407776,6.573377,-0.005447,0.004714,0.017708,-0.999817,780.013489,-669.627502,929.176880
22,0.091667,0.003299,-0.010443,-0.001817,0.999938,622.427612,-667.940125,9.696159,0.000233,-0.023589,-0.141650,0.989636,961.708374,-688.400818,6.563441,-0.005403,0.004668,0.017701,-0.999818,780.017090,-669.609924,929.178345
23,0.095833,0.003264,-0.010414,-0.001820,0.999939,622.427307,-667.948975,9.694412,0.000236,-0.023620,-0.141654,0.989634,961.704712,-688.401123,6.567925,-0.005364,0.004637,0.017678,-0.999819,780.024902,-669.604797,929.187012
24,0.100000,0.003271,-0.010443,-0.001826,0.999938,622.425903,-667.946899,9.693986,0.000268,-0.023607,-0.141659,0.989634,961.705261,-688.406189,6.569851,-0.005340,0.004586,0.017675,-0.999819,780.026733,-669.604675,929.196228
25,0.104167,0.003294,-0.010424,-0.001824,0.999939,622.418152,-667.943176,9.697513,0.000264,-0.023599,-0.141631,0.989638,961.705994,-688.404602,6.572254,-0.005359,0.004588,0.017679,-0.999819,780.022949,-669.598755,929.194092
26,0.108333,0.003315,-0.010499,-0.001831,0.999938,622.424683,-667.949707,9.698090,0.000230,-0.023607,-0.141617,0.989640,961.705383,-688.405640,6.564579,-0.005369,0.004595,0.017660,-0.999819,780.032654,-669.595398,929.194641
27,0.112500,0.003321,-0.010472,-0.001811,0.999938,622.419434,-667.952820,9.697824,0.000245,-0.023623,-0.141631,0.989638,961.705505,-688.406982,6.568387,-0.005343,0.004578,0.017651,-0.999819,780.034851,-669.585266,929.185242
28,0.116667,0.003305,-0.010492,-0.001798,0.999938,622.420837,-667.952271,9.699043,0.000218,-0.023590,-0.141628,0.989639,961.706116,-688.408508,6.563764,-0.005341,0.004615,0.017642,-0.999819,780.038818,-669.574707,929.179321
29,0.120833,0.003333,-0.010460,-0.001795,0.999938,622.417297,-667.944153,9.694656,0.000238,-0.023593,-0.141635,0.989638,961.706482,-688.406738,6.564521,-0.005360,0.004654,0.017634,-0.999819,780.038025,-669.560547,929.176025
30,0.125000,0.003341,-0.010455,-0.001822,0.999938,622.424133,-667.949585,9.698811,0.000239,-0.023638,-0.141641,0.989636,961.710815,-688.406677,6.564323,-0.005348,0.004644,0.017639,-0.999819,780.036133,-669.557068,929.170227
31,0.129167,0.003299,-0.010462,-0.001829,0.999938,622.421753,-667.950195,9.696781,0.000257,-0.023605,-0.141642,0.989636,961.709900,-688.407410,6.568226,-0.005354,0.004631,0.017622,-0.999820,780.042297,-669.552979,929.176147
32,0.133333,0.003277,-0.010465,-0.001829,0.999938,622.425415,-667.953735,9.697912,0.000241,-0.023647,-0.141649,0.989634,961.709229,-688.407593,6.566588,-0.005329,0.004631,0.017624,-0.999820,780.038696,-669.541931,929.168945
33,0.137500,0.003287,-0.010419,-0.001798,0.999939,622.419861,-667.944458,9.696905,0.000277,-0.023664,-0.141636,0.989636,961.710449,-688.407532,6.566782,-0.005350,0.004689,0.017632,-0.999819,780.045288,-669.536194,929.164062
34,0.141667,0.003305,-0.010451,-0.001785,0.999938,622.423950,-667.947754,9.701776,0.000288,-0.023596,-0.141638,0.989637,961.709839,-688.404358,6.569046,-0.005312,0.004670,0.017634,-0.999820,780.048096,-669.529236,929.159973
