Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,-0.051875,-0.023713,-0.897820,0.436653,876.370911,-403.302094,6.193885,0.047932,0.003290,0.937034,-0.345918,691.876526,-651.787781,12.337351,0.003565,-0.012086,0.825229,-0.564658,841.688171,-520.234192,929.702637
1,0.004167,-0.052004,-0.023968,-0.897809,0.436646,876.369385,-403.314880,6.177076,0.047891,0.003235,0.937027,-0.345944,691.872253,-651.801575,12.335442,0.003474,-0.011789,0.825483,-0.564294,841.799744,-520.094482,929.688232
2,0.008333,-0.052049,-0.024124,-0.897748,0.436758,876.359863,-403.324432,6.169453,0.047756,0.003142,0.937038,-0.345932,691.864075,-651.819946,12.335655,0.003621,-0.011640,0.825684,-0.564002,841.861877,-519.964294,929.717651
3,0.012500,-0.052063,-0.024240,-0.897688,0.436873,876.351135,-403.330566,6.152605,0.047536,0.003048,0.937051,-0.345929,691.858704,-651.841309,12.339068,0.003720,-0.011662,0.825850,-0.563757,841.915161,-519.845154,929.770569
4,0.016667,-0.052154,-0.024512,-0.897630,0.436967,876.343506,-403.358643,6.129776,0.047414,0.002899,0.937055,-0.345935,691.850647,-651.860352,12.344813,0.003816,-0.011707,0.826017,-0.563511,841.974731,-519.737305,929.816895
5,0.020833,-0.052186,-0.024618,-0.897606,0.437007,876.341614,-403.356873,6.116846,0.047323,0.002902,0.937070,-0.345908,691.850098,-651.874878,12.336828,0.003899,-0.011807,0.826174,-0.563278,842.037415,-519.631165,929.837830
6,0.025000,-0.052376,-0.024689,-0.897642,0.436906,876.345276,-403.352295,6.128772,0.047255,0.002762,0.937065,-0.345933,691.842102,-651.897583,12.348498,0.003957,-0.011912,0.826307,-0.563080,842.069824,-519.509827,929.869934
7,0.029167,-0.052287,-0.024762,-0.897592,0.437014,876.344055,-403.361023,6.117449,0.047130,0.002676,0.937069,-0.345939,691.838806,-651.916931,12.349977,0.004007,-0.011743,0.826512,-0.562782,842.158386,-519.311646,929.878967
8,0.033333,-0.052381,-0.025027,-0.897514,0.437147,876.332153,-403.380219,6.087338,0.047018,0.002583,0.937074,-0.345941,691.820923,-651.931396,12.356960,0.004075,-0.011620,0.826747,-0.562439,842.226318,-519.131470,929.888855
9,0.037500,-0.052542,-0.025358,-0.897469,0.437202,876.323853,-403.394897,6.073070,0.046889,0.002403,0.937073,-0.345964,691.811340,-651.946106,12.364547,0.004174,-0.011527,0.826990,-0.562083,842.295105,-518.945374,929.892090
10,0.041667,-0.052573,-0.025510,-0.897405,0.437321,876.316650,-403.403503,6.062519,0.046755,0.002344,0.937088,-0.345941,691.807068,-651.967834,12.364236,0.004239,-0.011289,0.827277,-0.561664,842.350342,-518.723328,929.909912
11,0.045833,-0.052733,-0.025811,-0.897343,0.437411,876.302795,-403.414764,6.047894,0.046669,0.002235,0.937086,-0.345958,691.797180,-651.985779,12.376743,0.004343,-0.011128,0.827564,-0.561245,842.448364,-518.493408,929.889221
12,0.050000,-0.052771,-0.025936,-0.897344,0.437398,876.307251,-403.420258,6.038089,0.046543,0.002176,0.937098,-0.345941,691.795105,-652.004517,12.374573,0.004508,-0.010967,0.827833,-0.560850,842.534302,-518.232117,929.915894
13,0.054167,-0.052856,-0.025878,-0.897379,0.437319,876.315063,-403.412537,6.049460,0.046390,0.002053,0.937106,-0.345942,691.787231,-652.024597,12.384686,0.004681,-0.010890,0.828130,-0.560411,842.606506,-518.003845,929.933838
14,0.058333,-0.052902,-0.025881,-0.897410,0.437250,876.321350,-403.404877,6.051307,0.046333,0.001916,0.937110,-0.345941,691.781250,-652.037476,12.394055,0.004858,-0.010814,0.828422,-0.559979,842.681519,-517.766724,929.956360
15,0.062500,-0.052919,-0.026101,-0.897340,0.437378,876.310791,-403.420349,6.024862,0.046292,0.001850,0.937115,-0.345931,691.777527,-652.053833,12.396455,0.005118,-0.010788,0.828739,-0.559508,842.748535,-517.545044,929.990540
16,0.066667,-0.053137,-0.026283,-0.897340,0.437341,876.313538,-403.427277,6.031928,0.046231,0.001706,0.937114,-0.345943,691.768188,-652.071228,12.412322,0.005266,-0.010740,0.829014,-0.559099,842.810364,-517.297302,930.008667
17,0.070833,-0.056987,-0.028225,-0.897580,0.436240,876.104248,-402.766876,6.592873,0.046147,0.001642,0.937140,-0.345886,691.768677,-652.081360,12.405362,0.005364,-0.010718,0.829307,-0.558664,842.905945,-517.019043,930.031555
18,0.075000,-0.056792,-0.028017,-0.897617,0.436204,876.081787,-402.671509,6.708663,0.046140,0.001535,0.937144,-0.345876,691.768799,-652.089844,12.405768,0.005507,-0.010612,0.829602,-0.558227,842.951660,-516.735352,930.062073
19,0.079167,-0.057867,-0.028625,-0.897720,0.435810,876.091736,-402.799316,6.580145,0.045930,0.001377,0.937160,-0.345862,691.768433,-652.110718,12.417075,0.005737,-0.010531,0.829899,-0.557785,843.021851,-516.423645,930.091003
20,0.083333,-0.057893,-0.028591,-0.897731,0.435787,876.099548,-402.787811,6.586040,0.045907,0.001246,0.937161,-0.345860,691.766846,-652.123291,12.426615,0.005910,-0.010475,0.830189,-0.557352,843.087036,-516.135681,930.099121
21,0.087500,-0.057867,-0.028611,-0.897707,0.435839,876.106140,-402.775085,6.591787,0.045859,0.001126,0.937171,-0.345842,691.769043,-652.133789,12.431664,0.006029,-0.010448,0.830507,-0.556879,843.144348,-515.846497,930.124207
22,0.091667,-0.057787,-0.028503,-0.897741,0.435787,876.117310,-402.747864,6.613255,0.045837,0.001047,0.937181,-0.345818,691.770569,-652.147583,12.437278,0.006583,-0.009829,0.831008,-0.556135,843.195740,-515.513367,930.096802
23,0.095833,-0.057687,-0.028641,-0.897649,0.435980,876.102539,-402.762390,6.598334,0.045844,0.000903,0.937181,-0.345817,691.771057,-652.161560,12.456624,0.006836,-0.009886,0.831359,-0.555606,843.244690,-515.192993,930.148682
