Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,0.000508,-0.027817,-0.105489,0.994031,-1178.019531,-551.439453,44.892494,-0.006567,-0.011640,-0.280062,0.959889,-909.883606,-644.388062,42.458469,0.021533,-0.005109,0.089327,-0.995756,-1025.794922,-597.349365,963.189392
1,0.004167,0.000516,-0.027797,-0.105487,0.994032,-1178.020752,-551.445923,44.896835,-0.006608,-0.011671,-0.280055,0.959890,-909.882385,-644.384583,42.459518,0.021504,-0.005141,0.089299,-0.995759,-1025.886475,-597.346924,963.203125
2,0.008333,0.000537,-0.027841,-0.105562,0.994023,-1178.025879,-551.453125,44.898495,-0.006555,-0.011653,-0.280080,0.959884,-909.886658,-644.377930,42.462933,0.021484,-0.005100,0.089376,-0.995753,-1025.980835,-597.321960,963.201599
3,0.012500,0.000987,-0.029635,-0.105669,0.993959,-1178.168335,-551.577271,44.835438,-0.006619,-0.011676,-0.280061,0.959888,-909.895996,-644.381287,42.456467,0.021504,-0.005083,0.089438,-0.995747,-1026.073975,-597.300598,963.204468
4,0.016667,0.001075,-0.029965,-0.105699,0.993946,-1178.171875,-551.583435,44.825912,-0.006677,-0.011786,-0.280056,0.959888,-909.893066,-644.390442,42.466206,0.021388,-0.005061,0.089540,-0.995741,-1026.183716,-597.252197,963.192383
5,0.020833,0.001097,-0.029940,-0.105736,0.993943,-1178.167236,-551.572998,44.823097,-0.006641,-0.011750,-0.280062,0.959887,-909.893311,-644.387024,42.461330,0.021361,-0.005053,0.089616,-0.995735,-1026.285522,-597.216797,963.182312
6,0.025000,0.001026,-0.029944,-0.105716,0.993945,-1178.159424,-551.562744,44.822372,-0.006515,-0.011640,-0.280118,0.959873,-909.901672,-644.367615,42.465191,0.021288,-0.005044,0.089760,-0.995723,-1026.388428,-597.193298,963.185669
7,0.029167,0.001024,-0.029920,-0.105719,0.993945,-1178.172607,-551.567566,44.811836,-0.006662,-0.011842,-0.280071,0.959883,-909.900513,-644.378784,42.464378,0.021180,-0.005021,0.089832,-0.995719,-1026.490356,-597.160095,963.166565
8,0.033333,0.000943,-0.029549,-0.105668,0.993962,-1178.150024,-551.558533,44.847797,-0.006683,-0.011886,-0.280072,0.959882,-909.904907,-644.380249,42.466122,0.021275,-0.005103,0.089882,-0.995712,-1026.575806,-597.133423,963.184998
9,0.037500,0.000875,-0.029118,-0.105674,0.993974,-1178.120483,-551.535522,44.858902,-0.006707,-0.011907,-0.280085,0.959878,-909.902100,-644.386108,42.462978,0.021257,-0.005092,0.089862,-0.995714,-1026.665771,-597.104126,963.178955
10,0.041667,0.000717,-0.028719,-0.105631,0.993990,-1178.080444,-551.500549,44.882504,-0.006772,-0.012007,-0.280042,0.959889,-909.907654,-644.389954,42.455345,0.021359,-0.005097,0.089952,-0.995704,-1026.754883,-597.065308,963.181396
11,0.045833,0.000601,-0.028254,-0.105595,0.994008,-1178.031006,-551.456360,44.880074,-0.006757,-0.012003,-0.280020,0.959895,-909.906982,-644.379944,42.459839,0.021374,-0.005111,0.089949,-0.995704,-1026.842407,-597.052246,963.199097
12,0.050000,0.000458,-0.027931,-0.105605,0.994016,-1178.011597,-551.422180,44.880997,-0.006605,-0.011857,-0.280105,0.959873,-909.915344,-644.358826,42.458019,0.021570,-0.005171,0.090002,-0.995695,-1026.918701,-596.993347,963.213867
13,0.054167,0.000372,-0.027510,-0.105542,0.994034,-1177.976929,-551.372620,44.872139,-0.006668,-0.011938,-0.280060,0.959885,-909.905396,-644.371887,42.461491,0.021437,-0.005155,0.089977,-0.995700,-1027.020020,-596.972107,963.210632
14,0.058333,0.000931,-0.029820,-0.105724,0.993948,-1178.180908,-551.571594,44.802219,-0.006759,-0.011993,-0.280056,0.959885,-909.904541,-644.378174,42.457832,0.021484,-0.005146,0.090046,-0.995693,-1027.107422,-596.936462,963.242859
15,0.062500,0.000989,-0.030122,-0.105748,0.993936,-1178.183350,-551.579834,44.793621,-0.006677,-0.011924,-0.280109,0.959871,-909.917236,-644.363281,42.457138,0.021549,-0.005218,0.090090,-0.995687,-1027.196289,-596.900635,963.246033
16,0.066667,0.001068,-0.030196,-0.105841,0.993924,-1178.188232,-551.577393,44.805687,-0.006588,-0.011873,-0.280168,0.959855,-909.918457,-644.359863,42.458813,0.021651,-0.005182,0.090195,-0.995675,-1027.289917,-596.859436,963.245544
17,0.070833,0.001070,-0.030317,-0.105853,0.993919,-1178.185059,-551.572632,44.808350,-0.006805,-0.012055,-0.280101,0.959871,-909.919128,-644.371399,42.458977,0.021676,-0.005116,0.090281,-0.995667,-1027.399170,-596.796753,963.254761
18,0.075000,0.001080,-0.030336,-0.105891,0.993914,-1178.188477,-551.572693,44.811485,-0.006755,-0.012074,-0.280132,0.959862,-909.921204,-644.360168,42.453423,0.021674,-0.005143,0.090332,-0.995663,-1027.494507,-596.777039,963.267029
19,0.079167,0.000960,-0.029811,-0.105831,0.993937,-1178.158936,-551.557739,44.838291,-0.006755,-0.012023,-0.280115,0.959867,-909.919250,-644.364136,42.456715,0.021641,-0.005124,0.090386,-0.995659,-1027.589844,-596.732971,963.271667
20,0.083333,0.000867,-0.029353,-0.105805,0.993953,-1178.121948,-551.531311,44.850506,-0.006732,-0.011982,-0.280145,0.959859,-909.920349,-644.363831,42.455688,0.021649,-0.005062,0.090536,-0.995645,-1027.697144,-596.656250,963.274597
21,0.087500,0.000723,-0.028889,-0.105708,0.993977,-1178.080444,-551.489441,44.858589,-0.006676,-0.012016,-0.280166,0.959853,-909.921875,-644.357056,42.457397,0.021707,-0.005128,0.090595,-0.995638,-1027.797241,-596.607788,963.264282
22,0.091667,0.000560,-0.028459,-0.105695,0.993991,-1178.051147,-551.452515,44.856785,-0.006712,-0.012007,-0.280150,0.959858,-909.922119,-644.363220,42.455143,0.021821,-0.005182,0.090656,-0.995630,-1027.893677,-596.565796,963.279785
23,0.095833,0.000447,-0.028224,-0.105703,0.993997,-1178.018188,-551.414551,44.856052,-0.006672,-0.012002,-0.280171,0.959852,-909.925842,-644.355042,42.453793,0.021854,-0.005180,0.090756,-0.995620,-1027.992065,-596.492065,963.263794
24,0.100000,0.000397,-0.028051,-0.105710,0.994001,-1177.991577,-551.372742,44.854134,-0.006682,-0.012053,-0.280206,0.959841,-909.926025,-644.358582,42.456455,0.021858,-0.005211,0.090855,-0.995611,-1028.094360,-596.426636,963.269348
25,0.104167,0.000349,-0.027907,-0.105706,0.994006,-1177.982422,-551.352600,44.848606,-0.006679,-0.012056,-0.280179,0.959849,-909.926514,-644.350952,42.461327,0.021973,-0.005242,0.090920,-0.995602,-1028.186523,-596.367432,963.258789
26,0.108333,0.000946,-0.030268,-0.105920,0.993913,-1178.193726,-551.545715,44.787121,-0.006733,-0.012128,-0.280179,0.959848,-909.930054,-644.356750,42.453003,0.021983,-0.005188,0.091059,-0.995589,-1028.296143,-596.306702,963.249207
27,0.112500,0.001027,-0.030444,-0.105989,0.993901,-1178.195801,-551.556641,44.785629,-0.006714,-0.012128,-0.280190,0.959845,-909.937378,-644.347534,42.453644,0.021937,-0.005177,0.091177,-0.995580,-1028.397583,-596.258606,963.244568
28,0.116667,0.001062,-0.030544,-0.105974,0.993899,-1178.188599,-551.561218,44.794994,-0.006624,-0.012009,-0.280204,0.959842,-909.938965,-644.341553,42.456184,0.021907,-0.005155,0.091255,-0.995573,-1028.495850,-596.208923,963.252747
