Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,0.016212,-0.020385,0.320319,0.946952,1148.698608,-911.982239,5.728855,0.006322,-0.022111,0.084913,0.996123,1405.715210,-784.439575,6.769209,-0.163559,-0.317405,0.833677,0.421289,1171.782227,-1269.758667,40.753418
1,0.004167,0.016121,-0.020273,0.320281,0.946968,1148.700439,-911.989502,5.723248,0.006157,-0.022711,0.085071,0.996097,1405.736450,-784.423279,6.850829,-0.163559,-0.317405,0.833677,0.421289,1171.782227,-1269.758667,40.753418
2,0.008333,0.016131,-0.020203,0.320237,0.946985,1148.702515,-911.989014,5.724550,0.006097,-0.022759,0.085033,0.996100,1405.722778,-784.416748,6.863508,-0.163559,-0.317405,0.833677,0.421289,1171.782227,-1269.758667,40.753418
3,0.012500,0.016122,-0.020169,0.320285,0.946969,1148.706421,-911.989136,5.724972,0.006013,-0.022841,0.084924,0.996108,1405.708862,-784.416382,6.862907,-0.163559,-0.317405,0.833677,0.421289,1171.782227,-1269.758667,40.753418
4,0.016667,0.016005,-0.019976,0.320141,0.947024,1148.710693,-911.991882,5.717413,0.006043,-0.022841,0.084936,0.996106,1405.709595,-784.415466,6.856777,-0.163559,-0.317405,0.833677,0.421289,1171.782227,-1269.758667,40.753418
5,0.020833,0.016020,-0.019999,0.320114,0.947032,1148.715454,-912.000854,5.718477,0.006106,-0.022896,0.085018,0.996098,1405.704956,-784.415405,6.857076,-0.163559,-0.317405,0.833677,0.421289,1171.782227,-1269.758667,40.753418
6,0.025000,0.016057,-0.020069,0.320180,0.947008,1148.712036,-911.984436,5.720836,0.006068,-0.022933,0.084999,0.996099,1405.706543,-784.405518,6.867101,-0.163559,-0.317405,0.833677,0.421289,1171.782227,-1269.758667,40.753418
7,0.029167,0.016028,-0.020020,0.320209,0.947000,1148.713623,-911.977478,5.723568,0.006167,-0.022977,0.085061,0.996092,1405.701904,-784.407898,6.878389,-0.163559,-0.317405,0.833677,0.421289,1171.782227,-1269.758667,40.753418
8,0.033333,0.015913,-0.019904,0.320207,0.947005,1148.716797,-911.977051,5.713114,0.006034,-0.022871,0.084940,0.996105,1405.699341,-784.408630,6.869744,-0.163559,-0.317405,0.833677,0.421289,1171.782227,-1269.758667,40.753418
9,0.037500,0.015856,-0.019905,0.320305,0.946972,1148.719604,-911.960693,5.712006,0.006070,-0.022891,0.084991,0.996100,1405.702271,-784.412964,6.876777,-0.163559,-0.317405,0.833677,0.421289,1171.782227,-1269.758667,40.753418
