Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,0.018152,0.017446,0.433612,-0.900748,289.863159,1298.146484,22.558987,-0.012842,-0.004273,-0.564074,0.825613,439.347900,1047.588013,25.013699,-0.016256,-0.004440,-0.433624,0.900936,350.105469,1159.621948,944.001892
1,0.004167,0.018160,0.017453,0.433612,-0.900747,289.869110,1298.138672,22.557644,-0.012925,-0.004342,-0.564049,0.825629,439.329010,1047.598145,25.008835,-0.016632,-0.004199,-0.433755,0.900868,350.057190,1160.044434,944.066284
2,0.008333,0.018156,0.017442,0.433633,-0.900738,289.867554,1298.127319,22.556206,-0.012926,-0.004401,-0.564011,0.825654,439.325317,1047.611816,25.015734,-0.017034,-0.003921,-0.433870,0.900806,350.030273,1160.466309,944.066345
3,0.012500,0.018084,0.017447,0.433664,-0.900724,289.864685,1298.118530,22.555857,-0.013021,-0.004573,-0.564025,0.825643,439.319885,1047.615845,25.010302,-0.017569,-0.003664,-0.433990,0.900739,350.011505,1160.899292,944.087097
4,0.016667,0.018035,0.017423,0.433688,-0.900714,289.874359,1298.107422,22.562958,-0.013129,-0.004607,-0.564040,0.825630,439.307709,1047.619507,25.005093,-0.017900,-0.003554,-0.434105,0.900677,349.936035,1161.311035,944.134949
5,0.020833,0.017973,0.017356,0.433638,-0.900741,289.881073,1298.109863,22.571999,-0.013142,-0.004693,-0.564038,0.825631,439.304443,1047.625854,25.004873,-0.018356,-0.003162,-0.434137,0.900654,349.835205,1161.708008,944.194336
6,0.025000,0.017855,0.017215,0.433670,-0.900731,289.870544,1298.101562,22.568420,-0.013187,-0.004759,-0.564019,0.825643,439.295166,1047.631714,25.007477,-0.018618,-0.003228,-0.434177,0.900629,349.615448,1162.052124,944.335571
7,0.029167,0.017804,0.017115,0.433679,-0.900729,289.865540,1298.094482,22.581377,-0.013319,-0.004638,-0.563938,0.825697,439.354919,1047.606445,25.010817,-0.019058,-0.002964,-0.434375,0.900526,349.578491,1162.445801,944.314880
8,0.033333,0.017744,0.017052,0.433667,-0.900737,289.866364,1298.097412,22.582314,-0.013308,-0.004758,-0.564003,0.825652,439.326385,1047.614380,25.001263,-0.019383,-0.002762,-0.434598,0.900412,349.557617,1162.872681,944.258179
9,0.037500,0.017571,0.016785,0.433708,-0.900726,289.853729,1298.068115,22.578001,-0.013320,-0.004910,-0.564007,0.825648,439.291443,1047.639893,24.994682,-0.019900,-0.002507,-0.434760,0.900323,349.561218,1163.296143,944.215637
10,0.041667,0.017518,0.016764,0.433741,-0.900711,289.858826,1298.038574,22.593924,-0.013390,-0.005067,-0.563966,0.825674,439.273773,1047.654175,24.995956,-0.020408,-0.002365,-0.434991,0.900200,349.567719,1163.704468,944.150269
11,0.045833,0.017445,0.016798,0.433796,-0.900685,289.857635,1298.024780,22.608610,-0.013481,-0.005144,-0.563941,0.825689,439.265930,1047.660156,24.988737,-0.020699,-0.002189,-0.435132,0.900126,349.470154,1164.062866,944.205322
12,0.050000,0.017422,0.016909,0.433826,-0.900669,289.854431,1298.020752,22.612173,-0.013529,-0.005266,-0.563919,0.825702,439.259094,1047.666382,24.992535,-0.021121,-0.002129,-0.435329,0.900021,349.401428,1164.430176,944.247192
