Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
0,0.0,-0.025687,-0.017051,0.35181,0.935563,1.776508,0.430819,0.039179,-0.026763,-0.010405,0.23016,0.972729,1.980129,0.178302,0.04054,-0.009899,-0.012821,0.321558,0.946751,1.870798,0.297182,0.962257,walk
1,0.004167,-0.025849,-0.016932,0.351816,0.935559,1.776501,0.43085,0.039169,-0.026705,-0.01037,0.230137,0.972736,1.980135,0.178303,0.040544,-0.00993,-0.012604,0.321491,0.946777,1.870825,0.296888,0.962276,walk
2,0.008333,-0.026176,-0.016982,0.351839,0.93554,1.776496,0.430893,0.039174,-0.026687,-0.010381,0.230151,0.972734,1.980139,0.178311,0.040553,-0.010017,-0.012533,0.321377,0.946815,1.870772,0.296534,0.962319,walk
3,0.0125,-0.026333,-0.016913,0.351897,0.935515,1.776495,0.430927,0.039175,-0.026727,-0.010376,0.230175,0.972727,1.980147,0.178314,0.040561,-0.009939,-0.012333,0.321368,0.946822,1.87073,0.29617,0.962386,walk
4,0.016667,-0.026501,-0.016863,0.351896,0.935512,1.776487,0.43096,0.039181,-0.026658,-0.010364,0.230166,0.972731,1.980151,0.178324,0.040563,-0.00994,-0.012185,0.32129,0.94685,1.870721,0.295794,0.962424,walk
5,0.020833,-0.026738,-0.016815,0.351913,0.9355,1.776498,0.430999,0.039187,-0.026582,-0.010356,0.230227,0.972719,1.980159,0.178332,0.040564,-0.01001,-0.012151,0.321314,0.946842,1.870637,0.295424,0.962463,walk
6,0.025,-0.027036,-0.016732,0.351942,0.935482,1.776494,0.431033,0.039188,-0.026505,-0.010261,0.230298,0.972705,1.980165,0.178341,0.040561,-0.009951,-0.012003,0.321294,0.946851,1.870581,0.295024,0.962529,walk
7,0.029167,-0.027397,-0.016776,0.352058,0.935427,1.776525,0.431061,0.039174,-0.026446,-0.010204,0.230337,0.972698,1.980172,0.178351,0.040574,-0.010021,-0.011752,0.321077,0.946927,1.870608,0.294633,0.962555,walk
8,0.033333,-0.027742,-0.016794,0.352149,0.935382,1.77653,0.431103,0.039172,-0.026379,-0.010171,0.230392,0.972687,1.980177,0.178362,0.040581,-0.010692,-0.011992,0.321061,0.946922,1.87052,0.294234,0.962493,walk
9,0.0375,-0.027721,-0.016579,0.352213,0.935362,1.776526,0.431151,0.039171,-0.026249,-0.010117,0.230491,0.972668,1.980176,0.178373,0.040579,-0.010833,-0.01179,0.321037,0.946932,1.87057,0.293742,0.962521,walk
10,0.041667,-0.027807,-0.016399,0.352188,0.935372,1.776544,0.431206,0.039175,-0.026178,-0.010097,0.230562,0.972653,1.980185,0.178381,0.040574,-0.01093,-0.01155,0.321198,0.946879,1.870568,0.293309,0.962542,walk
11,0.045833,-0.028115,-0.016262,0.352214,0.935356,1.77656,0.431248,0.03919,-0.025999,-0.010033,0.230586,0.972653,1.980191,0.178386,0.040573,-0.011148,-0.011488,0.32122,0.946869,1.870506,0.292839,0.962589,walk
12,0.05,-0.028293,-0.016127,0.3522,0.935358,1.776586,0.431299,0.039205,-0.025976,-0.010011,0.230625,0.972644,1.980195,0.178388,0.040574,-0.011274,-0.011384,0.321255,0.946857,1.870425,0.29237,0.962653,walk
13,0.054167,-0.02842,-0.015965,0.352175,0.935366,1.776609,0.431366,0.039211,-0.025886,-0.009953,0.230679,0.972635,1.980199,0.178391,0.04057,-0.01144,-0.01117,0.321214,0.946872,1.870384,0.291836,0.962702,walk
14,0.058333,-0.028465,-0.015722,0.352135,0.935384,1.776619,0.431431,0.039216,-0.025798,-0.009921,0.230731,0.972625,1.980207,0.178392,0.040578,-0.011592,-0.011141,0.321122,0.946901,1.870272,0.291335,0.962795,walk
15,0.0625,-0.028188,-0.015474,0.352061,0.935425,1.776652,0.431551,0.039216,-0.025719,-0.009887,0.230796,0.972612,1.980206,0.178396,0.04058,-0.011463,-0.011019,0.321175,0.946887,1.870265,0.290851,0.962848,walk
16,0.066667,-0.028143,-0.015199,0.351932,0.935479,1.776647,0.431634,0.039224,-0.025606,-0.009868,0.23086,0.9726,1.980211,0.178399,0.040581,-0.011424,-0.011007,0.32128,0.946851,1.870172,0.290346,0.96291,walk
17,0.070833,-0.028259,-0.014931,0.351869,0.935504,1.776648,0.431707,0.039236,-0.025572,-0.009908,0.230865,0.972599,1.980218,0.178395,0.040581,-0.011402,-0.010977,0.321242,0.946865,1.870013,0.289788,0.963019,walk
18,0.075,-0.028617,-0.014623,0.351761,0.935538,1.776649,0.431779,0.03926,-0.025531,-0.009924,0.230898,0.972592,1.98022,0.178396,0.040584,-0.011316,-0.010971,0.321395,0.946814,1.869826,0.289196,0.96311,walk
19,0.079167,-0.028708,-0.014411,0.351758,0.93554,1.776646,0.431849,0.039279,-0.025549,-0.010074,0.230882,0.972594,1.980234,0.178393,0.040603,-0.011316,-0.010905,0.32139,0.946817,1.869754,0.288618,0.963155,walk
20,0.083333,-0.028654,-0.014231,0.351752,0.935546,1.776641,0.431928,0.03929,-0.025675,-0.010265,0.230724,0.972626,1.98025,0.178364,0.040631,-0.011408,-0.010485,0.321003,0.946951,1.869622,0.288062,0.963269,walk
21,0.0875,-0.028757,-0.014094,0.351685,0.93557,1.776645,0.432003,0.039314,-0.026216,-0.010496,0.230628,0.972632,1.980258,0.178346,0.040634,-0.011334,-0.01043,0.320833,0.947011,1.869542,0.287452,0.963324,walk
22,0.091667,-0.028815,-0.013866,0.351621,0.935596,1.776632,0.432066,0.039331,-0.02659,-0.01081,0.230429,0.972666,1.980271,0.178305,0.040648,-0.011179,-0.010298,0.321065,0.946935,1.869472,0.286837,0.963346,walk
