Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
59,0.245833,0.007084,0.035691,-0.986265,-0.161116,1.781761,-1.234402,0.004581,-0.022354,-0.03654,0.894211,0.445592,1.964911,-1.01384,0.009973,-0.056837,0.001406,0.985916,0.157281,1.878834,-1.146037,0.925109,jog
60,0.25,0.007165,0.03573,-0.986265,-0.161099,1.781755,-1.234396,0.004601,-0.022548,-0.03664,0.894195,0.445606,1.964915,-1.013842,0.009975,-0.056924,0.001498,0.985906,0.157309,1.878496,-1.146177,0.925062,jog
61,0.254167,0.00721,0.035548,-0.986272,-0.161095,1.78175,-1.23439,0.00462,-0.022477,-0.03664,0.894165,0.44567,1.964915,-1.013829,0.009975,-0.057304,0.001805,0.985912,0.15713,1.878198,-1.146247,0.925016,jog
62,0.258333,0.007204,0.035714,-0.986265,-0.161101,1.781749,-1.234394,0.004621,-0.022473,-0.03664,0.894125,0.44575,1.964916,-1.013817,0.009974,-0.058539,-0.000642,0.985942,0.156494,1.878457,-1.146523,0.924496,jog
63,0.2625,0.007289,0.035625,-0.986265,-0.161115,1.78174,-1.234382,0.004634,-0.022502,-0.03669,0.894114,0.445766,1.964917,-1.013808,0.009959,-0.058968,-0.001887,0.985929,0.156404,1.878286,-1.146739,0.924353,jog
64,0.266667,0.007329,0.035547,-0.98627,-0.161102,1.781733,-1.234378,0.004642,-0.022582,-0.036767,0.894094,0.445796,1.964912,-1.013814,0.009958,-0.059448,-0.002261,0.985933,0.156197,1.877989,-1.146843,0.924341,jog
65,0.270833,0.007416,0.035499,-0.986274,-0.161087,1.781725,-1.234369,0.004649,-0.022605,-0.036793,0.894043,0.445895,1.964914,-1.01381,0.009955,-0.059913,-0.002694,0.985924,0.15607,1.877708,-1.146978,0.924315,jog
66,0.275,0.007437,0.03548,-0.986275,-0.161082,1.781725,-1.23436,0.004655,-0.022599,-0.036848,0.893994,0.445988,1.964926,-1.013806,0.009953,-0.060234,-0.003194,0.985902,0.156076,1.877503,-1.147135,0.924254,jog
67,0.279167,0.007498,0.035487,-0.986277,-0.161064,1.781717,-1.234346,0.004678,-0.022585,-0.036812,0.893969,0.446044,1.964925,-1.013805,0.00995,-0.060829,-0.003295,0.985855,0.156141,1.877099,-1.147296,0.924312,jog
68,0.283333,0.007523,0.035426,-0.986279,-0.161063,1.781709,-1.234332,0.00469,-0.022565,-0.03681,0.893964,0.446055,1.964921,-1.013806,0.009953,-0.061362,-0.003736,0.985838,0.156025,1.876872,-1.147446,0.924273,jog
